city,address,neighbourhood,ward,latitude,longitude,has_coords,sources,total_permits,n_building_permits,n_development_permits,keywords,earliest_permit_date,latest_permit_date,building_row_ids,development_file_numbers,sample_description,coord_source,completion
mississauga,1435 HURONTARIO ST,,,43.56408115471066,-79.59296315846883,yes,building,1,1,0,lift,2019-10-31,2019-10-31,BP 3ALT 19-7034,,REVISION TO PERMIT 17-4807 - CHANGE OF LIFT DETAILS  REINFORCEMENT OF BASEMENT FLOOR  CHANGE OF DOOR LOCATION  CHANGES TO PLG&HVAC,permit,completed
mississauga,1450 LEWISHAM DR,,,43.5156439443417,-79.64616700338637,yes,building,1,1,0,lift,2020-06-26,2020-06-26,BP 3ALT 20-1763,,NEW STAGE LIFT -  ST. LOUIS ELEMENTARY SCHOOL,permit,completed
mississauga,1480 CHRISEDEN DR,,,43.54668688946703,-79.61364355141532,yes,building,1,1,0,lift,2026-05-01,2026-05-01,BP 3ALT 26-1088,,INTERIOR ALTERATION TO ADD ELEVATOR & NEW UNIVERSAL WASHROOM - TECUMSEH P.S.,permit,issued
mississauga,1500 DUNDAS ST E,,,43.61043247525091,-79.57775284403253,yes,building,1,1,0,ramp,2022-05-12,2022-05-12,BP 3NEW 22-1678,,REVISION TO BP 21-5360 - ENLARGED EXTERIOR REAR DOOR WITH RAMP (ALONG GRID 14),permit,completed
mississauga,1530 SPRINGWELL AVE,,,43.524601260611206,-79.63927115345062,yes,building,1,1,0,barrier-free; lift,2023-05-01,2023-05-01,BP 3NEW 23-6415,,EXIT STAIR SHAFT EXPANSION  INTERIOR ALTERATIONS FOR NEW ELEVATOR AND BARRIER FREE WASHROOMS - HILLCREST MIDDLE SCHOOL,permit,completed
mississauga,155 BRITANNIA RD E,,,43.6301891875521,-79.67799291147541,yes,building,1,1,0,accessible; ramp,2018-05-03,2018-05-03,BP 3NEW 18-717,,INSTALLATION OF A TEMPORARY ACCESSIBLE RAMP,permit,completed
mississauga,1550 GREEN GLADE,,,43.51533194856448,-79.6096098171762,yes,building,1,1,0,barrier-free; lift,2021-06-24,2021-06-24,BP 3ALT 21-6668,,INTERIOR ALTERATIONS - INSTALL A NEW ELEVATOR AND VESTBULE  NEW BARRIER FREE WASHROOM - GREEN GLAD SENIOR PUBLIC SCHOOL.,permit,completed
mississauga,160 BRUNEL RD,,,43.627519902297095,-79.67281204095703,yes,building,1,1,0,barrier-free; ramp,2018-12-20,2018-12-20,BP 3NEW 18-4392,,NEW EXTERIOR BARRIER FREE RAMP AT FRONT ENTRANCE  SUITE SEPARATION TO CREATE (2) VACANT UNITS & INTERIOR ALTERATIONS TO OFFICE AREA,permit,issued
mississauga,161 LAKESHORE RD W,,,43.548102630907806,-79.58890878862347,yes,building,1,1,0,barrier-free; lift; ramp,2019-08-29,2019-08-29,BP 3ALT 19-7671,,INTERIOR ALTERATIONS - UPGRAGE TO ELEVATOR  STRUCTURAL ALT. TO REAR ROOF SERVICE GUARD  BARRIER-FREE RAMP AT FRONT - CLARKE MEMORIAL HALL,permit,completed
mississauga,1755 ARGENTIA RD,,,43.60582927956881,-79.73475916912193,yes,building,1,1,0,ramp,2026-02-17,2026-02-17,BP 3NEW 25-10837,,REVISION TO PERMIT 24-5568 - INTERIOR & EXTERIOR ALTERATIONS INCLUDING NEW COVERED EXTERIOR RAMP & REMOVE (2) MEZZANINES,permit,issued
mississauga,1775 BRISTOL RD W,,,43.58314978831596,-79.70705827853742,yes,building,1,1,0,lift,2020-10-26,2020-10-26,BP 3ALT 20-2404,,INSTALLATION OF ELEVATOR IN THE EXISTING ELEVATOR SHAFT - ELEVATOR ROOM ON THE LOWER LEVEL - ST IIIJA MACEDONIAN CHURCH,permit,completed
mississauga,1801 COURTNEYPARK DR E,,,43.67008172478144,-79.65217514420486,yes,building,1,1,0,lift,2020-10-28,2020-10-28,BP 3ALT 20-2397,,INSTALLATION OF LIFT EQUIPMENT & RELATED SPRINKLER SYSTEM - PRATT & WHITNEY CANADA,permit,issued
mississauga,1855 BUCKHORN GATE,,,43.6415642931943,-79.61169726893637,yes,building,1,1,0,lift,2024-02-12,2024-02-12,FIRE 24-435,,ALTERATION TO ELEVATOR RECALL & RELATED FIRE ALARM SYSTEM,permit,completed
mississauga,1875 BUCKHORN GATE,,,43.6415642931943,-79.61169726893637,yes,building,1,1,0,lift,2020-04-02,2020-04-02,FIRE 20-922,,INSTALL (4) MAGLOCKS ON THE 3RD FLOOR ELEVATOR LOBBY - GENERAL MILLS CANADA,permit,completed
mississauga,1911 DUNDAS ST E,,,43.620597309609785,-79.57295873188905,yes,building,1,1,0,barrier-free; ramp,2019-10-24,2019-10-24,BP 3NEW 19-7568,,REVISION TO PERMIT #18-4565 -RELOCATION OF BARRIER FREE ACCESS RAMP ON EXTERIOR OF BUILDING- CONGEE QUEEN RESTAURANT,permit,completed
mississauga,2 ROBERT SPECK PKY,,,43.596209027215046,-79.63695194536211,yes,building,1,1,0,lift,2020-06-15,2020-06-15,BP 3ALT 20-992,,INTERIOR ALTERATIONS - ADDITION OF ELEVATOR TO ACCESS BASEMENT LEVELS & BASEMENT MEZZANINE,permit,completed
mississauga,205 COURTNEYPARK DR W,,,43.63312077088745,-79.7001694101108,yes,building,1,1,0,ramp,2019-02-20,2019-02-20,BP 3ALT 18-4716,,REVISION TO PERMIT 18-3071 - LAYOUT  MECHANICAL SYSTEM & NEW EXTERIOR RAMP - TURNER & TOWNSEND c,permit,completed
mississauga,2155 DUNWIN DR,,,43.53482366584531,-79.67097195242202,yes,building,1,1,0,barrier-free; ramp,2018-05-22,2018-05-22,BP 3NEW 18-1306,,NEW BARRIER-FREE RAMP - LANDLORD'S WORK,permit,completed
mississauga,2180 MATHESON BLVD E,,,43.65290883622573,-79.61117553383696,yes,building,1,1,0,ramp,2024-11-20,2024-11-20,BP 3NEW 24-4621,,NEW GARAGE DOOR & RAMP ON THE WEST ELEVATION  ADJUST THE ORIENTATION OF THE EXISTING EXTERIOR STAIRS - LANDLORD WORK,permit,completed
mississauga,2185 NORTH SHERIDAN WAY,,,43.52175591609643,-79.65242809068002,yes,building,1,1,0,ramp,2024-04-15,2024-04-15,BP 3ALT 23-6054,,INTERIOR ALTERATIONS  (2) NEW LOADING DOCK DOORS WITH PROPOSED RAMP  OMCAN MANUFACTURING & DISTRIBUTING COMPANY INC,permit,issued
mississauga,2200 BROMSGROVE RD,,,43.510761795244704,-79.6376539670257,yes,building,1,1,0,ramp,2019-01-21,2019-01-21,BP 3NEW 18-4348,,INTERIOR ALTERATIONS & NEW EXTERIOR RAMP FOR TEMPORARY SALES CENTRE - CLARKSON PRESENTATION CENTRE,permit,completed
mississauga,2200 DUNDAS ST E,,,43.62541687664323,-79.56542302560257,yes,building,1,1,0,barrier-free; ramp,2022-07-22,2022-07-22,BP 3ALT 22-2703,,INTERIOR ALTERATIONS TO NEW RESTAURANT WITH NEW EXTERIOR BARRIER FREE RAMP AT FRONT ENTRANCE - FAT FORK,permit,completed
mississauga,2240 SPEAKMAN DR,,,43.523727385829645,-79.65652029618035,yes,building,1,1,0,lift,2019-07-25,2019-07-25,BP 3NEW 19-5815,,INTERIOR ALTERATIONS ON 2ND FLOOR & NEW EXTERIOR REAR ELEVATOR -  EUROPHIN ALPHORA,permit,completed
mississauga,2400 SKYMARK AVE,,,43.654615738662294,-79.60143810673625,yes,building,1,1,0,barrier-free; ramp,2019-03-05,2019-03-05,BP 3NEW 19-4943,,EXTERIOR ALTERATIONS - FACADE CHANGES  NEW DOUBLE DOOR  NEW BARRIER FREE ACCESS RAMP - HOLOGIC CANADA ULC,permit,completed
mississauga,2420 SURVEYOR RD,,,43.58880830450794,-79.74291859149047,yes,building,1,1,0,barrier-free,2022-07-15,2022-07-15,BP 3NEW 22-1722,,INT ALTS TO PUBLIC CORE AREA & SUITES ON THE GRD & 2ND FLR  (19) SUITES TO BE BARRIER FREE  REPLACE EXTERIOR SLIDING DOORS WITH WINDOWS  CONCRETE PAD FOR GENERATOR - COMFORT INN,permit,completed
mississauga,2425 MATHESON BLVD E,,,43.6568720493109,-79.60352805683222,yes,building,1,1,0,lift,2026-03-16,2026-03-16,FIRE 26-863,,FIRE ALARM SYSTEM UPGRADE ( ELEVATOR MODERNIZATION ),permit,issued
mississauga,2444 HURONTARIO ST,,,43.57674310828813,-79.6122892207256,yes,building,1,1,0,ramp,2026-05-04,2026-05-04,BP 3NEW 25-9235,,NEW EXTERIOR BARRIER - FREE RAMP,permit,issued
mississauga,2460 TRUSCOTT DR,,,43.51040321529463,-79.64820441995467,yes,building,1,1,0,lift,2022-10-17,2022-10-17,FIRE 22-3159,,FIRE ALARM DEVICES UPGRADE FOR ELEVATOR EMERGENCY RECALL OPERATION - SHERIDAN VILLA LONG TERM CARE FACILITY,permit,completed
mississauga,2475 TRUSCOTT DR,,,43.51133541374072,-79.65021732789046,yes,building,1,1,0,lift,2020-04-22,2020-04-22,BP 3NEW 20-871,,ADDITION FOR A NEW LIFT SHAFT AND DEMOLISH EXISTING LIFT - CLARKSON ARENA,permit,completed
mississauga,2476 ARGENTIA RD,,,43.60030328025025,-79.75635891573987,yes,building,1,1,0,mobility,2019-02-22,2019-02-22,BP 3ALT 18-4450,,INTERIOR ALTERATIONS - WEICHERT WORKFORCE MOBILITY,permit,completed
mississauga,249 CHURCH ST,,,43.58105744679009,-79.70997745897878,yes,building,1,1,0,barrier-free; lift,2022-02-14,2022-02-14,BP 3ALT 22-110,,INTERIOR ALTERATIONS - NEW BARRIER FREE STAGE LIFT,permit,completed
mississauga,2524 BROMSGROVE RD,,,43.504035887385825,-79.64519872251311,yes,building,1,1,0,lift,2018-06-28,2018-06-28,BP 3NEW 18-1443,,(2) STOREY SIDE ADDITION (ELEVATOR AND WASHROOMS) & INTERIOR ALTERATIONS - CLARKSON SECONDARY SCHOOL,permit,completed
mississauga,2599 SPEAKMAN DR,,,43.51473649924639,-79.66513250994234,yes,building,1,1,0,barrier-free,2019-09-17,2019-09-17,BP 3ALT 19-7510,,INTERIOR ALTERATIONS - SUSPENDED CEILING REPLACEMENT  UPGRADE TO BARRIER FREE WASHROOM - LANDLORD WORK,permit,completed
mississauga,2680 SKYMARK AVE,,,43.6597735112517,-79.59612637152371,yes,building,1,1,0,lift,2022-06-21,2022-06-21,BP 3ALT 22-1247,,INTERIOR ALTERATIONS TO EXISTING ELEVATOR LOBBY ON 1ST & 2ND FLOOR,permit,completed
mississauga,277 MISSISSAUGA VALLEY BLVD,,,43.58942753277709,-79.62099483925815,yes,building,1,1,0,barrier-free; ramp,2021-08-05,2021-08-05,BP 3NEW 21-6925,,NEW BARRIER FREE RAMP ALONG WITH BARRIER FREE PARKING SPACES  NEW VESTIBULE  CANOPY & NEW EXTERIOR CONCRETE STAIRS - THORNWOOD P.S.,permit,issued
mississauga,28 QUEEN ST S,,,43.58656441421606,-79.72096684608519,yes,building,1,1,0,barrier-free; ramp,2019-07-22,2019-07-22,BP 3NEW 18-3889,,INTERIOR ALTERATIONS  NEW EXTERIOR BARRIER FREE RAMP AT REAR - AURA SALON AND SPA,permit,issued
mississauga,291 QUEEN ST S,,,43.57925048964093,-79.7094046848629,yes,building,1,1,0,ramp,2023-03-24,2023-03-24,BP 9SMAL 22-4845,,ALTERATIONS TO ADD NEW RAMP & PORCH WITHIN FRONT YARD WITH INTERIOR ALTERATIONS TO ALL FLOORS OF EXISTING SFD - ENDLESS ABILITIES INC.,permit,completed
mississauga,3060 RIDGEWAY DR,,,43.51725257962054,-79.68956693202946,yes,building,1,1,0,ramp,2025-03-31,2025-03-31,BP 3NEW 25-6499,,REVISION TO PERMIT 24-3521  - STRUCTURAL & FOUNDATION ALTERATIONS INCLUDING ALTERATIONS TO EXTERIOR ACCESS RAMP & STAIRS,permit,completed
mississauga,3069 WOLFEDALE RD,,,43.565201884459334,-79.63698303849485,yes,building,1,1,0,ramp,2022-01-24,2022-01-24,BP 3ALT 21-9975,,INSTALL PRE-FABRICATED STEEL RAMP AT LOADING DOCK - NAPA AUTO PARTS,permit,completed
mississauga,3085 GLEN ERIN DR,,,43.53297247776493,-79.67478763006037,yes,building,1,1,0,automatic door,2025-01-20,2025-01-20,BP 3ALT 24-5156,,INTERIOR ALTERATION TO PROVIDE UNIVERSAL WASHROOM  REVISE EXISTING POWER DOOR OPERATOR AT THE VESTIBULE,permit,issued
mississauga,3111 WHARTON WAY,,,43.62145012441377,-79.57622291738379,yes,building,1,1,0,mobility,2018-03-22,2018-03-22,SGNBLD 18-472,,ONE GROUND SIGN - MOVE MOBILITY INC.,permit,completed
mississauga,3115 ARGENTIA RD,,,43.596438117919135,-79.78919723893934,yes,building,1,1,0,ramp,2025-05-12,2025-05-12,BP 3NEW 25-5941,,INTERIOR & EXTERIOR ALTERATIONS INCLUDING NEW RAMP & ACCESSORY BLDG  - COSTCO BUSINESS CENTRE,permit,completed
mississauga,3131 MORNING STAR DR,,,43.71459165962138,-79.6483228619947,yes,building,1,1,0,barrier-free; lift,2022-06-07,2022-06-07,BP 3ALT 22-1671,,INTERIOR ALTERATIONS TO GROUND & SECOND FLOORS NEAR MAIN ENTRANCE AREA  INCLUDING ELEVATOR INSTALLATION & BARRIER FREE WASHROOMS,permit,completed
mississauga,3135 ARGENTIA RD,,,43.596438117919135,-79.78919723893934,yes,building,1,1,0,barrier-free; ramp,2020-10-14,2020-10-14,BP 3NEW 20-2615,,INT ALTS- RELOCATE WINNERS & HOME SENSE STORE FROM UNIT G6 TO UNIT G1  EXTERIOR ALTS-NEW FRONT BARRIER FREE RAMP  DOUBLE DOOR & REAR RAMP,permit,completed
mississauga,3150 DERRY RD E,,,43.706674732197385,-79.63565526970456,yes,building,1,1,0,ramp,2023-12-13,2023-12-13,BP 3NEW 23-10093,,EXTERIOR ALTERATIONS TO ADD NEW ACCESS RAMP W/ DOORS & RETAINING WALL OF EXISTING INDUSTRIAL BLDG. - HOME DEPOT WAREHOUSE - PHASE 1.5,permit,completed
mississauga,3175 AIRWAY DR,,,43.69584722434365,-79.6235690050692,yes,building,1,1,0,ramp,2019-09-17,2019-09-17,BP 3ALT 19-7699,,NEW REAR DRIVE-IN DOOR & RAMP WITH SPRINKLER ALTERATIONS DUE TO THE DOOR OPENING  INFILL EXISTING OVERHEAD DOOR - CAMINO MODULAR SYSTEMS INC,permit,completed
mississauga,3185 MAVIS RD,,,43.5701488784264,-79.637057294147,yes,building,1,1,0,lift,2024-07-02,2024-07-02,BP 3ALT 24-2422,,ALTERATION TO ENTRANCE & ELEVATOR LOBBY  PARTIAL ROOF MEMBRANE REPLACEMENT  REPLACEMENT OF (7) RTUs & (8) NEW EXHAUST FANS  EXTERIOR STUCCO REPAIR,permit,issued
mississauga,3185 ORLANDO DR,,,43.69921553066931,-79.62668181034891,yes,building,1,1,0,lift,2020-05-07,2020-05-07,BP 3NEW 20-1074,,ADDITION TO ACCOMMODATE ELEVATOR INSTALLATION AT THE ENTRANCE OF BUILDING - IBEW LOCAL-353,permit,completed
mississauga,3205 UNITY DR,,,43.536818922125235,-79.71287282143253,yes,building,1,1,0,lift,2020-08-05,2020-08-05,BP 3ALT 20-588,,INTERIOR ALTS TO VESTIBULE ON MAIN FLOOR & OBSERVATION PARTITION ON THE 2ND FLOOR   REMOVE & RE-INSTALL ELEVATOR LIFT - ERIN MILLS TWIN ARENA,permit,completed
mississauga,327 QUEEN ST S,,,43.57756655614897,-79.70754564760206,yes,building,1,1,0,ramp,2022-06-21,2022-06-21,BP 3ALT 22-1921,,ALTERATION TO ADD NEW ENTRANCE RAMP WITHIN REAR AND SIDE YARD OF EXISTING BLDG  NEW EXTERIOR REAR YARD CANOPY,permit,completed
mississauga,33 CITY CENTRE DR,,,43.59486849832849,-79.63842206247337,yes,building,1,1,0,lift,2024-09-03,2024-09-03,FIRE 24-3722,,UPGRADE FIRE ALARM CONTROL SYSTEM WITH ADDED FEATURE TO MEET THE ELEVATOR RECALL CAPABILITIES,permit,completed
mississauga,3341 HAVENWOOD DR,,,43.61873871951954,-79.58915650884614,yes,building,1,1,0,lift,2020-07-31,2020-07-31,BP 3NEW 20-1878,,ADDITION TO ACCOMMODATE NEW ELEVATOR  -  INSTALLATION OF STAGE LIFT ON THE FIRST FLOOR - ST ALFRED E.S.,permit,completed
mississauga,335 BRITANNIA RD E,,,43.63372086764386,-79.67187567181827,yes,building,1,1,0,ramp,2022-02-08,2022-02-08,BP 3NEW 22-513,,CONVERT(2) EXISTING OVERHEAD DOORS INTO LOADING DOORS  NEW DRIVE IN RAMP & EXIT STAIRS  NEW FIRE RATED CORRIDOR WITH NEW WALL OPENING,permit,completed
mississauga,3450 PLATINUM DR,,,43.536784384715205,-79.72582347397764,yes,building,1,1,0,barrier-free,2024-12-17,2024-12-17,BP 3ALT 24-5215,,INTERIOR ALTERATIONS INCLUDES NEW BARRIER FREE WASHROOM AND NEW KITCHEN EXHAUST SYSTEM - SAM'S NASHVILLE HOT CHICKEN,permit,completed
mississauga,3484 SEMENYK CRT,,,43.56827501697058,-79.65403286385943,yes,building,1,1,0,lift,2019-08-26,2019-08-26,BP 3ALT 19-7670,,INTERIOR ALTERATION - UPGRADE TO ELEVATOR AT MAIN LOBBY,permit,completed
