city,address,neighbourhood,ward,latitude,longitude,has_coords,sources,total_permits,n_building_permits,n_development_permits,keywords,earliest_permit_date,latest_permit_date,building_row_ids,development_file_numbers,sample_description,coord_source
mississauga,1110 CAVEN ST,,,43.5698726224697,-79.57084760082526,yes,building,1,1,0,lift,2022-01-12,2022-01-12,FIRE 21-9962,,FIRE ALARM CONTROL PANEL REPLACEMENT& ADDITION OF ONE SMOKE DETECTOR PER FLOOR FOR ELEVATOR,permit
mississauga,1111 BOUGH BEECHES BLVD,,,43.62489544961892,-79.60100447501212,yes,building,1,1,0,lift,2018-01-15,2018-01-15,FIRE 17-9000,,FIRE PANEL REPLACEMENT AND INSTALLATION OF SMOKE DETECTORS IN EACH ELEVATOR LOBBY,permit
mississauga,1111 FORESTWOOD DR,,,43.55884100710517,-79.6470580037549,yes,building,1,1,0,barrier-free; ramp,2026-04-16,2026-04-16,BP 3NEW 25-9437,,INTERIOR ALTERATION TO CONVERT STORAGE SPACE TO (12) DWELLING UNITS (8 ON GROUND FLOOR & 4 IN THE BASEMENT) WITH EXTERIOR NEW BARRIER-FREE RAMP,permit
mississauga,120 ACORN PL,,,43.6051233130716,-79.64384330735668,yes,building,1,1,0,lift,2026-04-21,2026-04-21,FIRE 26-420,,FIRE ALARM SYSTEM UPGRADE FOR ELEVATOR MODERNIZATION,permit
mississauga,123 ST. LAWRENCE DR,,,43.5561332793893,-79.5784443956189,yes,building,1,1,0,lift,2018-11-07,2018-11-07,BP 9ALT 18-3660,,INTERIOR ALTERATIONS - ELEVATOR INSTALLATION,permit
mississauga,1250 MISSISSAUGA VALLEY BLVD,,,43.59918021082185,-79.62559574726065,yes,building,1,1,0,ramp,2021-08-26,2021-08-26,BP 3ALT 21-7894,,EAST PEDESTRIAN RAMP REPAIRS,permit
mississauga,1271 WALDEN CIR,,,43.51283938748254,-79.62941328356497,yes,building,1,1,0,lift,2024-04-11,2024-04-11,FIRE 24-1445,,ALTERATIONS TO FIRE ALARM SYSTEM.  ELEVATOR RECALL SYSTEM,permit
mississauga,1298 BUNSDEN AVE,,,43.541438910564786,-79.63431084531757,yes,building,1,1,0,lift,2023-03-07,2023-03-07,BP 9ALT 23-6081,,REVISION TO PERMIT 22-1735 - ELIMINATE ELEVATOR  EXISTING STAIRCASE & SECOND FLOOR TO REMAIN AS-IS  RELOCATE HVAC GRILL ON GROUND FLOOR,permit
mississauga,1301 DUNDAS ST W,,,43.55412056936708,-79.64737277695757,yes,building,1,1,0,lift,2022-04-05,2022-04-05,FIRE 22-1062,,INSTALLATION OF FIRE ALARM DEVICES FOR ELEVATOR MODIFICATIONS,permit
mississauga,1330 MISSISSAUGA VALLEY BLVD,,,43.597865438883304,-79.62750405946355,yes,building,1,1,0,ramp,2025-10-31,2025-10-31,BP 3ALT 25-9102,,CONCRETE REPAIRS TO EXTERIOR RAMP,permit
mississauga,1362 LOCHLIN TR,,,43.5679598327566,-79.58539101055844,yes,building,1,1,0,lift,2024-05-09,2024-05-09,BP 9ALT 24-377,,REVISION TO BP 23-8848 - ADDITION OF CAR LIFT IN GARAGE DOWN TO BASEMENT LEVEL  NEW UNHEATED STORAGE UNDER GARAGE  REAR DECK AND FLOOR STRUCTURE ALTERATIONS,permit
mississauga,137 BRIARHILL DR,,,43.568420444908014,-79.59267118054083,yes,building,1,1,0,lift,2025-02-26,2025-02-26,BP 9ALT 23-10686,,REPLACEMENT PROJECT for BP 9ALT 18-3000 - REVISION TO PERMIT 17-5375 - BASEMENT LAYOUT CHANGES  ADDITION OF VEHICLE LIFT IN GARAGE & MINOR HVAC REVISIONS,permit
mississauga,1384 HOLLYROOD AVE,,,43.56320456588775,-79.59141270085884,yes,building,1,1,0,lift,2021-05-11,2021-05-11,BP 9ALT 21-5584,,INSTALLATION OF A WHELLCHAIR PLATFORM LIFT,permit
mississauga,1423 MISSISSAUGA VALLEY BLVD,,,43.594904905178566,-79.62835960570018,yes,building,1,1,0,lift,2019-06-25,2019-06-25,FIRE 19-6922,,FIRE ALARM UPGRADE FOR ELEVATOR MODERNIZATION,permit
mississauga,1438 HAIG BLVD,,,43.58796803904551,-79.56783618678323,yes,building,1,1,0,lift,2020-12-23,2020-12-23,BP 9ALT 20-4257,,REVISION TO PERMIT 19-9525  -  BELOW GRADE CAR LIFT   GARDEN SHED IN REAR YARD   COVERED PATIO & INTERIOR MODIFICATIONS,permit
mississauga,1440 BLOOR ST,,,43.61713644181814,-79.59331392650577,yes,building,1,1,0,lift,2018-01-24,2018-01-24,FIRE 18-166,,FIRE ALARM PANEL REPLACEMENT FOR ELEVATOR MODERNIZATION,permit
mississauga,1475 BLOOR ST,,,43.61843443169789,-79.5933734559676,yes,building,1,1,0,lift,2020-03-17,2020-03-17,FIRE 20-708,,INSTALLATION OF FIRE ALARM DEVICES - ELEVATOR MODERNIZATION AS PER TSSA,permit
mississauga,1477 MISSISSAUGA VALLEY BLVD,,,43.59397520792511,-79.62865739299718,yes,building,1,1,0,lift,2019-06-25,2019-06-25,FIRE 19-6921,,FIRE ALARM UPGRADE FOR ELEVATOR MODERNIZATION,permit
mississauga,1491 WATERSEDGE RD,,,43.51215249366813,-79.60274909880314,yes,building,1,1,0,lift,2021-06-15,2021-06-15,BP 9ALT 21-6829,,REVISIONS TO PERMIT #21-4567- ELEVATOR  NEW WINDOWS & SKYLIGHTS,permit
mississauga,1497 SUNNYCOVE DR,,,43.601750667054446,-79.56663981432744,yes,building,1,1,0,handrail,2022-08-03,2022-08-03,BP 9ALT 22-2136,,PARTIAL ROOF REPLACEMENT  INSTALL HANDRAIL FOR FRONT PORCH,permit
mississauga,15 ELIZABETH ST N,,,43.55413810331204,-79.58543825589769,yes,building,1,1,0,ramp,2021-09-09,2021-09-09,BP 3ALT 21-8111,,PARKING GARAGE RAMP REPAIR,permit
mississauga,15 FAIRVIEW RD E,,,43.588523052633285,-79.62710718123405,yes,building,1,1,0,lift,2022-09-23,2022-09-23,FIRE 22-3176,,FIRE ALARM DEVICES UPGRADE FOR ELEVATOR EMERGENCY RECALL OPERATION,permit
mississauga,1500 GRAZIA CRT,,,43.62836168877101,-79.60564853944291,yes,building,1,1,0,ramp,2025-02-13,2025-02-13,BP 3ALT 25-6112,,REPAIRS TO PARKING GARAGE RAMP  MECHANICAL PENTHOUSE  ROOF FRAMING  AND ROOF ANCHORS,permit
mississauga,1505 BRENTANO BLVD,,,43.6011163761171,-79.56639615997354,yes,building,1,1,0,lift,2021-08-27,2021-08-27,BP 9ALT 21-7999,,NEW ELEVATOR FROM BASEMENT TO GROUND FLOOR,permit
mississauga,1535 LAKESHORE RD E,,,43.589140805231736,-79.54830795315101,yes,building,1,1,0,lift,2023-01-27,2023-01-27,FIRE 23-5582,,FIRE ALARM SYSTEM UPGRADE ( ELEVATOR MODERNIZATION),permit
mississauga,1556 HAMPSHIRE CRES,,,43.56473418117261,-79.59784092720554,yes,building,1,1,0,lift,2025-07-29,2025-07-29,BP 9ALT 25-8774,,INTERIOR ALTERATIONS TO THE BSMT  FIRST & SECOND FLOOR  ADD ELEVATOR TO ACCOMODATE ALL FLOORS,permit
mississauga,157 HARBORN TR,,,43.5670644832509,-79.60643513087388,yes,building,1,1,0,ramp,2025-07-08,2025-07-08,BP 9ALT 24-3220,,REVISION TO BP 23-10538 - PROPOSE STORAGE SPACE ABOVE BASEMENT RAMP  COVERED ROOF OVER REAR DECK,permit
mississauga,1580 MISSISSAUGA VALLEY BLVD,,,43.59137446569162,-79.62787540627595,yes,building,1,1,0,lift,2023-07-20,2023-07-20,FIRE 23-7511,,FIRE ALARM SYSTEM UPGRADE FOR ELEVATOR MODERNIZATION,permit
mississauga,1690 LINCOLNSHIRE BLVD,,,43.60180153065581,-79.55816043845485,yes,building,1,1,0,lift,2020-04-17,2020-04-17,BP 9NEW 20-997,,NEW (2) STOREY DETACHED DWELLING WITH FINISHED BASEMENT  INTERIOR ELEVATOR  FRONT COVERED PORCH & REAR BALCONY,permit
mississauga,1767 GROSVENOR PL,,,43.552559075127185,-79.67837155135466,yes,building,1,1,0,lift,2022-10-18,2022-10-18,BP 9ALT 22-3130,,NEW FRONT ADDITION ABOVE EXISTING ATTACHED GARAGE  NEW REAR SECOND STOREY ADDITION AND NEW ELEVATOR,permit
mississauga,1772 POETS WALK,,,43.581116847410726,-79.7039275351904,yes,building,1,1,0,lift,2024-05-02,2024-05-02,BP 9ALT 24-1447,,ALTERATIONS TO BASEMENT  GROUND  SECOND FLOOR OF EXISTING SFD. WALL REMOVAL AND NEW ELEVATOR,permit
mississauga,1800 THE COLLEGEWAY,,,43.54424038970782,-79.66815547217053,yes,building,1,1,0,lift,2024-06-13,2024-06-13,FIRE 24-2435,,ALTERATIONS TO FIRE ALARM CONTROL PANEL FOR ELEVATOR MODERNIZATION,permit
mississauga,1815 GREENVIEW CRT,,,43.55647131838607,-79.68221915383522,yes,building,1,1,0,accessible; lift,2022-09-09,2022-09-09,BP 9ALT 22-3065,,INSTALL (1) NEW ACCESSIBILITY ELEVATOR WITHIN EXISTING SFD,permit
mississauga,1850 RATHBURN RD E,,,43.634629996089274,-79.5957632939971,yes,building,1,1,0,ramp,2020-04-17,2020-04-17,BP 3ALT 20-1219,,CONCRETE REPAIRS TO INTERIOR SLAB OF PARKING GARAGE  ENTRANCE RAMP AND REPLACEMENT OF WATERPROOFING MEMBRANE,permit
mississauga,1903 OWLSNEST LANE,,,43.639186904055414,-79.5985258217244,yes,building,1,1,0,barrier-free,2023-02-15,2023-02-15,PLUMHOUS 23-5982,,ALTERATIONS WITHIN FIRST FLOOR OF EXISTING SFD  CONVERTING EXISTING CLOSET INTO BARRIER FREE SHOWER,permit
mississauga,194 INDIAN VALLEY TR,,,43.56012357424885,-79.59879510500984,yes,building,1,1,0,lift,2025-05-30,2025-05-30,BP 9NEW 25-6429,,DEMOLISH EXIST ATTACHED GARAGE & PARTIAL SECOND FL  RECONSTRUCTION OF DEMOLISHED AREAS INCL NEW BELOW GRADE CAR LIFT IN GARAGE,permit
mississauga,1970 FOWLER DR,,,43.52903263575147,-79.65031449190221,yes,building,1,1,0,lift,2022-03-14,2022-03-14,FIRE 22-1063,,INSTALLATION OF FIRE ALARM DEVICES FOR ELEVATOR MODIFICATIONS - OTC,permit
mississauga,1980 FOWLER DR,,,43.52992840827071,-79.65066567140873,yes,building,1,1,0,lift,2022-03-14,2022-03-14,FIRE 22-1064,,INSTALLATION OF FIRE ALARM DEVICES FOR ELEVATOR MODIFICATIONS - OTC,permit
mississauga,1987 BALSAM AVE,,,43.515351550109706,-79.63280776986832,yes,building,1,1,0,lift,2024-08-07,2024-08-07,BP 9ALT 24-2112,,REVISION TO BP 23-6935 - CHANGES TO LAYOUTS  NEW ELEVATOR  NEW ROOF COVER FOR SIDE BELOW GRADE ENTRANCE  NEW REAR BALCONY TO COVER PORCH BELOW,permit
mississauga,20 ELIZABETH ST N,,,43.55398936259215,-79.58639504541104,yes,building,1,1,0,ramp,2019-09-16,2019-09-16,BP 3BLD 19-7923,,PARKING GARAGE REPAIRS TO CONCRETE & RAMP,permit
mississauga,20 STRATHAVEN DR,,,43.610195824445825,-79.65852097004172,yes,building,1,1,0,lift,2024-05-29,2024-05-29,FIRE 24-2184,,ALTERATIONS TO FIRE ALARM CONTROL PANEL FOR ELEVATOR MODERNIZATION,permit
mississauga,2100 SHEROBEE RD,,,43.571613707483706,-79.60158395747334,yes,building,1,1,0,ramp,2018-05-04,2018-05-04,BP 3ALT 18-1542,,LOCALIZED CONCRETE REPAIRS OF UNDERGROUND RAMP AND GARAGE,permit
mississauga,2177 BURNHAMTHORPE RD W,,,43.54552949125424,-79.68531072364254,yes,building,1,1,0,ramp,2021-08-09,2021-08-09,BP 3ALT 21-7671,,REPAIR TO ENTRANCE RAMP OF EXISTING PARKING GARAGE,permit
mississauga,2179 ROBIN DR,,,43.53133287886871,-79.64882353669677,yes,building,1,1,0,lift,2022-11-07,2022-11-07,BP 9ALT 21-9976,,EXTERIOR ALTERATIONS - ADDITION OF ELEVATOR IN REAR YARD,permit
mississauga,2200 SHEROBEE RD,,,43.57229385331917,-79.60386229639246,yes,building,1,1,0,lift,2021-06-15,2021-06-15,FIRE 21-6926,,MODIFICATIONS TO FIRE ALARM SYSTEM - ADDITIONAL SMOKE DETECTORS HAVE BEEN INSTALLED WITHIN EACH ELEVATOR LOBBY INCLUDING BELOW GRADE,permit
mississauga,2220 PARKER DR,,,43.56581715668051,-79.61288755810237,yes,building,1,1,0,lift,2024-01-04,2024-01-04,BP 9ALT 23-9558,,REVISION TO PERMIT 22-1616 - ALTERATIONS TO ADD NEW ELEVATOR & INTERIOR ALTERATIONS WITHIN SECOND FLOOR,permit
mississauga,2233 ROSEGATE DR,,,43.56661524918186,-79.70362657030823,yes,building,1,1,0,lift,2022-11-25,2022-11-25,BP 9ALT 22-4828,,ALTERATION WITHIN BASEMENT  GROUND AND SECOND FLOOR OF EXISTING SFD FOR NEW ELEVATOR,permit
mississauga,2247 HURONTARIO ST,,,43.57442378881242,-79.60609417988326,yes,building,1,1,0,ramp,2021-01-12,2021-01-12,BP 3ALT 21-4607,,PARKING GARAGE RAMP REPAIR & WATERPROOFING - LOCALIZED GARAGE CONCRETE REPAIR,permit
mississauga,2250 HOMELANDS DR,,,43.52681080124122,-79.6619519710859,yes,building,1,1,0,lift,2021-11-10,2021-11-10,FIRE 21-9259,,FIRE ALARM SYSTEM UPGRADE - ADDITION OF SMOKE DETECTORS IN ELEVATOR LOBBY OF EACH FLOOR & REPLACEMENT OF FIRE ALARM CONTROL PANEL,permit
mississauga,2250 SOUTH MILLWAY,,,43.541121451893346,-79.68285796784984,yes,building,1,1,0,lift,2018-08-01,2018-08-01,FIRE 18-2671,,ONE(1) SMOKE DETECTOR INSTALLATION IN ELEVATOR LOBBY,permit
mississauga,2285 THE COLLEGEWAY,,,43.540391977811986,-79.68273389913173,yes,building,1,1,0,lift,2021-09-24,2021-09-24,FIRE 21-7667,,REPLACING EXISTING FIRE ALARM PANEL CONTROL INCLUDING ANNUNCIATORS - ADDITIONAL SMOKE DETECTORS IN ALL ELEVATORS THROUGH ENTIRE BUILDING,permit
mississauga,2297 YORKTOWN CIR,,,43.57285962107403,-79.71632926077504,yes,building,1,1,0,lift,2025-04-09,2025-04-09,BP 9ALT 25-6579,,INSTALL AN ELEVATOR LIFT INSIDE THE HOUSE,permit
mississauga,2301 DERRY RD W,,,43.593292969743835,-79.7667025255431,yes,building,1,1,0,ramp,2018-09-25,2018-09-25,BP 3ALT 18-3222,,PARKING GARAGE RAMP RETAINING WALL REMEDIATION,permit
mississauga,2323 CONFEDERATION PKY,,,43.572974374598985,-79.61171498592229,yes,building,1,1,0,ramp,2019-03-05,2019-03-05,BP 3BLD 19-5408,,EXTERIOR WALL REPAIR  EXTERIOR STAIR WELLS & PARKING RAMP RAILING REPLACEMENT,permit
mississauga,2345 CONFEDERATION PKY,,,43.57350925545119,-79.6122448527334,yes,building,1,1,0,handrail,2022-09-20,2022-09-20,BP 3ALT 22-3511,,REPAIR TO PARKING GARAGE AND RETAINING WALL  INSTALL HANDRAIL,permit
mississauga,2360 BONNER RD,,,43.51448334714202,-79.64787079566531,yes,building,1,1,0,lift,2023-07-28,2023-07-28,FIRE 23-6875,,INSTALLATION OF SMOKE DETECTORS IN ELEVATOR LOBBY,permit
mississauga,237 CHURCH ST,,,43.5812288973116,-79.71091437363066,yes,building,1,1,0,lift,2023-06-02,2023-06-02,BP 9ALT 23-7022,,INTERIOR ALTERATIONS TO INSTALL NEW ELEVATOR IN EXISTING SFD,permit
mississauga,24 BROADVIEW AVE,,,43.54217706322777,-79.59799198050379,yes,building,1,1,0,lift,2023-07-28,2023-07-28,BP 9ALT 23-8365,,REVISION TO PERMIT 22-2838 - INSTALL ELEVATOR,permit
mississauga,2445 THE COLLEGEWAY,,,43.53723337251883,-79.6854283492824,yes,building,1,1,0,lift,2018-11-13,2018-11-13,FIRE 18-3900,,FIRE ALARM CONTROL PANEL REPLACEMENT  SMOKE DETECTORS IN FRONT OF ELEVATORS ON EACH FLOOR & ELEVATOR MODULATOR RELAY FUNCTIONS,permit
mississauga,25 PAISLEY BLVD W,,,43.57578449242425,-79.61102611857234,yes,building,1,1,0,lift,2025-12-18,2025-12-18,FIRE 25-9479,,FIRE ALARM PANEL INSTALLATION AND ELEVATOR MODIFICATION,permit
mississauga,2520 EGLINTON AVE W,,,43.55750469143364,-79.70641077311333,yes,building,1,1,0,lift,2019-03-18,2019-03-18,BP 3ALT 18-4447,,NEW ELEVATOR TO ACCESS 2ND FLOOR OFFICE & REVISED LAYOUT OF OFFICE SPACE,permit
mississauga,2580 SHARON CRES,,,43.55566075088229,-79.64214501220081,yes,building,1,1,0,ramp,2025-08-15,2025-08-15,BP 3NEW 25-8511,,NEW FRONT YARD DECK WITH RAMP - ALZHEIMER SOCIETY OF PEEL,permit
mississauga,2603 LIRUMA RD,,,43.53001584196703,-79.67049769511316,yes,building,1,1,0,lift,2018-02-28,2018-02-28,BP 9ALT 18-96,,REVISION - LAYOUT CHANGES  ELEVATOR REMOVED  DECK ENLARGEMENT  EXTERIOR WINDOW & DOOR ALTERATIONS.,permit
mississauga,2630 MISSISSAUGA RD,,,43.53521617651533,-79.65039189842113,yes,building,1,1,0,lift,2025-06-17,2025-06-17,BP 9ALT 25-6970,,REVISION TO PERMIT 21-6934 - INTERIOR & EXTERIOR ALTERATIONS INCLUDING NEW ELEVATOR,permit
mississauga,2700 AQUITAINE AVE,,,43.58762513810926,-79.75563990718209,yes,building,1,1,0,ramp,2022-05-27,2022-05-27,BP 3ALT 22-2032,,PARKING GARAGE RAMP REPAIR,permit
mississauga,2757 BATTLEFORD RD,,,43.58373191073323,-79.75369533129933,yes,building,1,1,0,lift,2020-02-27,2020-02-27,FIRE 19-9571,,FIRE ALARM PANEL REPLACEMENT & INSTALLATION OF SMOKE DETECTORS IN ELEVATOR LOBBY,permit
mississauga,2770 AQUITAINE AVE,,,43.58639147674341,-79.75745623088766,yes,building,1,1,0,ramp,2020-10-06,2020-10-06,BP 3NEW 20-2730,,CONSTRUCT ENCLOSURE OVER EXISTING GARAGE RAMP,permit
mississauga,285 NORTH SERVICE RD,,,43.57559440149772,-79.59334550568848,yes,building,1,1,0,lift,2019-09-16,2019-09-16,FIRE 19-6727,,FIRE ALARM SYSTEM UPGRADING -  NEW SMOKE DETECTORS IN ELEVATOR LOBBIES,permit
mississauga,30 HANSON RD,,,43.58571659253971,-79.62558725840152,yes,building,1,1,0,lift,2022-10-06,2022-10-06,FIRE 22-3178,,FIRE ALARM DEVICES UPGRADE FOR ELEVATOR  EMERGENCY RECALL OPERATION,permit
mississauga,30 HIGH ST E,,,43.553424325803036,-79.58620577380879,yes,building,1,1,0,lift,2025-08-26,2025-08-26,FIRE 25-9194,,FIRE ALARM SYSTEM UPGRADE (ELEVATOR MODERNIZATION),permit
mississauga,3020 QUEEN FREDERICA DR,,,43.606985045526294,-79.58754835783256,yes,building,1,1,0,lift,2022-10-06,2022-10-06,FIRE 22-3180,,FIRE ALARM DEVICES UPGRADE FOR ELEVATOR  EMERGENCY RECALL OPERATION,permit
mississauga,3050 CONSTITUTION BLVD,,,43.603238615898874,-79.59243276949276,yes,building,1,1,0,wider doorway,2019-06-21,2019-06-21,BP 3ALT 19-6757,,(1) EXTERIOR DOOR WIDENING,permit
mississauga,3055 TOMKEN RD,,,43.60207396395012,-79.59415786857407,yes,building,1,1,0,ramp,2020-02-25,2020-02-25,BP 3ALT 20-249,,LOCALIZED CONCRETE REPAIRS & WATERPROOFING OF EXISTING PEDESTRIAN RAMP,permit
mississauga,3060 CONSTITUTION BLVD,,,43.60207396395012,-79.59415786857407,yes,building,1,1,0,wider doorway,2019-06-21,2019-06-21,BP 3ALT 19-6758,,(1) EXTERIOR DOOR WIDENING TO ELETRICAL ROOM,permit
mississauga,3091 BONAVENTURE DR,,,43.71579256842371,-79.65461892994638,yes,building,1,1,0,lift,2025-05-16,2025-05-16,BP 9ALT 23-9789,,REVISION TO PERMIT 22-1586 - FINISH BASEMENT  NEW BELOW GRADE STAIRWELL IN REAR YARD & INTERIOR ELEVATOR  REVISED MAIN & 2ND FLOOR LAYOUT & FLATROOF,permit
mississauga,3100 KIRWIN AVE,,,43.58430377806979,-79.61627860303943,yes,building,1,1,0,lift,2020-06-24,2020-06-24,FIRE 20-2022,,REVISION - ADDITIONAL FIRE ALARM DEVICES FOR ELEVATOR RECALL,permit
mississauga,3133 CLIPPERTON DR,,,43.55196713619475,-79.72953668022761,yes,building,1,1,0,lift,2024-04-09,2024-04-09,BP 9ALT 24-1189,,INTERIOR ALTERATIONS - INSTALL A HOMELIFT ELEVATOR  RELOCATE THE POWDER ROOM ON THE MAIN FLOOR,permit
mississauga,3170 KIRWIN AVE,,,43.584403241021214,-79.6174706688455,yes,building,1,1,0,lift,2019-05-23,2019-05-23,FIRE 19-6216,,UPGRADING FIRE ALARM SYSTEM - NEW (16) SMOKE DETECTORS IN ELEVATOR LOBBY THROUGH ENTIRE BUILDING,permit
mississauga,3206 FLANAGAN CRES,,,43.5557681063355,-79.65444293504426,yes,building,1,1,0,ramp,2022-11-02,2022-11-02,SEC UNIT 22-2099 SU,,RESIDENTIAL SECOND UNIT IN THE BASEMENT WITH BELOW GRADE ENTRANCE RAMP IN THE FRONT YARD,permit
mississauga,3208 DOVETAIL MEWS,,,43.52132003576824,-79.69160166903626,yes,building,1,1,0,lift,2020-10-20,2020-10-20,BP 9ALT 20-2918,,NEW FRONT PORCH (WITH LIFT)  INTERIOR ALTERATIONS & NEW WINDOWS,permit
mississauga,33 CENTRAL PKY W,,,43.58871282125264,-79.63039497589244,yes,building,1,1,0,ramp,2019-03-22,2019-03-22,BP 3NEW 19-4920,,NEW ENCLOSURE OVER EXISTING RAMP TO THE PARKING GARAGE,permit
mississauga,33 ELM DR W,,,43.59040549094732,-79.6324979464945,yes,building,1,1,0,ramp,2020-04-03,2020-04-03,BP 3ALT 20-923,,PARKING GARAGE RAMP REPAIRS,permit
mississauga,335 WEBB DR,,,43.5861002933342,-79.64190669704769,yes,building,1,1,0,lift,2021-09-23,2021-09-23,FIRE 21-7755,,INSTALLATION OF SMOKE / HEAT DETECTORS IN ELEVATOR & LOBBY,permit
mississauga,3420 ENNISKILLEN CIR,,,43.557426600805016,-79.65958313705474,yes,building,1,1,0,barrier-free; ramp,2024-06-27,2024-06-27,BP 9ALT 24-970,,SECOND STOREY & REAR ADDITION  INTERIOR ALTERATIONS  BARRIER FREE RAMP & NEW CANOPY FOR EXISTING PORCH IN FRONT YARD,permit
mississauga,3420 MORNING STAR DR,,,43.72003711426898,-79.64220023435662,yes,building,1,1,0,accessible; ramp,2021-10-19,2021-10-19,BP 3NEW 21-6625,,PROPOSED EXTERIOR ACCESSIBLE RAMP,permit
mississauga,3425 MORNING STAR DR,,,43.72103678246409,-79.64303390043486,yes,building,1,1,0,accessible; ramp,2021-07-06,2021-07-06,BP 3NEW 21-6595,,CONSTRUCTION OF AN EXTERIOR ACCESSIBLE RAMP,permit
mississauga,3455 HAVENWOOD DR,,,43.62081179399956,-79.59342336775407,yes,building,1,1,0,barrier-free; ramp,2022-12-13,2022-12-13,BP 3NEW 22-2212,,EXTERIOR BARRIER FREE RAMP & STAIRS,permit
mississauga,350 PRINCESS ROYAL DR,,,43.58751383375461,-79.64644200380197,yes,building,1,1,0,ramp,2019-11-18,2019-11-18,BP 3BLD 19-8813,,PARKING GARAGE REPAIRS TO EXTERIOR RAMP,permit
mississauga,3525 BURGESS CRES,,,43.52685308428095,-79.69552591899198,yes,building,1,1,0,lift,2021-11-29,2021-11-29,BP 9ALT 21-9417,,NEW ELEVATOR,permit
mississauga,3620 KANEFF CRES,,,43.59242359190637,-79.63232793315318,yes,building,1,1,0,barrier-free; lift; ramp,2022-06-07,2022-06-07,BP 3ALT 22-1940,,REPLACE LIFT WITH NEW BARRIER FREE RAMP WITHIN GROUND FLOOR OF EXISTING APT BLDG  ALTERATIONS TO PARTY ROOM &  MANAGEMENT OFFICE,permit
mississauga,363 THRACE AVE,,,43.569708468174866,-79.62121492433023,yes,building,1,1,0,barrier-free; ramp,2019-06-04,2019-06-04,BP 9ALT 19-5155,,NEW (1) STOREY REAR ADDITION & BARRIER FREE RAMP AT SIDE,permit
mississauga,3691 ARUBA PL,,,43.56015020119692,-79.75278906115564,yes,building,1,1,0,lift,2019-11-19,2019-11-19,BP 9ALT 19-8353,,INSTALLATION OF ELEVATOR LIFT  FINISHED BASEMENT,permit
mississauga,39 STAVEBANK RD,,,43.55375986625056,-79.58857539213524,yes,building,1,1,0,lift,2022-12-22,2022-12-22,FIRE 22-5140,,FIRE ALARM DEVICES UPGRADE FOR ELEVATOR EMERGENCY RECALL OPERATION,permit
