city,address,neighbourhood,ward,latitude,longitude,has_coords,sources,total_permits,n_building_permits,n_development_permits,keywords,earliest_permit_date,latest_permit_date,building_row_ids,development_file_numbers,sample_description,coord_source,completion
montreal,6360  avenue Papineau,Rosemont - La Petite-Patrie,,45.542532375112266,-73.595301743455,yes,building,4,4,0,lift,1990-11-26,1992-07-29,1000345292; 1000557891; 1000572890; 1000134591,,"RENOUVELER PERMIS NO #5578-91. INSTALLER ASCENSEUR DU S.S. AU 3E, REAMNAGEMENT ET ADDITION DE 2 CHAMBRES AU SOUS-SOL TEL QUE PLANS",permit,unknown
montreal,687  avenue des Pins Ouest,Ville-Marie,,45.50796323270566,-73.58252609938798,yes,building,4,4,0,handicap; lift; ramp,1991-01-28,2009-02-03,3000029762; 3000041036; 1000047603; 1000032691,,"Au niveau sous-sol, sous la rampe d'accès, aménager un nouveau tunnel ( 2,44m de large X 2m de haut ) entre les pavillons ""E"" et ""S"".  Face à la rue University, entrée qui donne dans le pavillon ""S"", remplacer l'aménagement extérieur, les rampes d'accès, le mur de soutènement, la marquise.",permit,unknown
montreal,800  boulevard De Maisonneuve Est,Ville-Marie,,45.51616458707589,-73.56033364873338,yes,building,4,4,0,lift,1995-08-21,2020-06-29,1000358796; 3001036613; 1000371600; 1000530595,,"MISE AUX NORMES DU BAT.REGLB-1 ART.10.02:PRESSURISATION,MISE A L'AIR    LIBRE,ASCENSEUR POMPIER,CLOISONNER ESC.SYST.DET.ALARME,COMM.PHONIQUE",permit,unknown
montreal,800  boulevard Gouin Ouest,Ahuntsic - Cartierville,,45.544942671811405,-73.6848610002995,yes,building,4,4,0,lift; ramp,2011-09-23,2020-10-27,3000614713; 3001182953; 3000197266; 3000235790,,"Ajouter une marquise et une rampe d'accès universel sur le côté latéral ouest du pavillon J qui deviendra l'entrée principale des visiteurs, terrassement et pavés unis autour de l'entrée (±600p2).",permit,unknown
montreal,830  rue Notre-Dame,Lachine,,,,no,building,4,4,0,mobility,2020-06-19,2023-05-18,3001357833; 3001523771; 3001028553; 3001603864,,"CONSTRUCTION D'UNE TERRASSE EXTÉRIEURE SUR LE DOMAINE PUBLIC rue, Notre-Dame  POUR LA PÉRIODE DU 15 Mai 2021 AU 315 Octobre 2021. La terrasse est autorisée pour la place d'affaire avec permis n° 2019-0385 LE TOUT TEL QUE LES PLANS A3 SOUMIS ET ANNOTÉS. * La hauteur d'un garde-corps doit être de 0,90 mètre. * Prévoir mobilier pour personne à mobilité réduite. **Sans frais**",none,unknown
montreal,1100  boulevard René-Lévesque Ouest,Ville-Marie,,45.498592437185465,-73.57035029523699,yes,building,3,3,0,lift,1991-09-23,2016-05-16,1000824694; 3000543018; 1000473591,,"REAMENAGEMENT DES AIRES D'ASCENSEURS & LOBBY AINSI QUE LES CORRIDORS    PUBLICS AU 6E,7E,8E,9E ETAGES POUR ""CP RAIL""",permit,unknown
montreal,111  rue Roy Est,Le Plateau-Mont-Royal,,45.51654763141331,-73.57521896801302,yes,building,3,3,0,lift,2010-03-29,2017-09-06,3000644735; 3000662998; 3000065723,,"Agrandissement en superficie de bâtiment de 11,55 m² pour un puits d'ascenseur hydraulique sur 3 étages avec sous-sol, vestibules et ajout d'un escalier extérieur en acier. Revêtements en tôle d'acier prépeinte, acier corten et planches de cèdre.",permit,unknown
montreal,1155  boulevard René-Lévesque Ouest,Ville-Marie,,45.49862229111027,-73.57110299143767,yes,building,3,3,0,lift,1995-05-01,2026-04-14,3000008300; 3001917942; 1000242595,,"au 19e étage,refaire le plafond et divers travaux de mécanique sur l'étage(toilette,hall d ascenseur...).Aucun travail extérieur.",permit,unknown
montreal,1250  boulevard René-Lévesque Ouest,Ville-Marie,,45.497286770306914,-73.57043496500674,yes,building,3,3,0,lift,2006-04-06,2016-02-16,3000535182; 3000012044; 3000031438,,"Au toit, du 4e étage face à la rue Drummond, agrandir en aire de plancher 153.5m²  pour aménager une centrale thermique à l'intérieur; au 5e étage, ajouter 3 condenseurs sur le toit et 1 appenti pour un nouvel ascenseur; remplacer complétement la toiture existante au 4e étage par un toiture avec gravier blanc; le tout, tels que plans approuvés",permit,unknown
montreal,1420  rue Sainte-Catherine Ouest,Ville-Marie,,45.49647943011179,-73.57640241726307,yes,building,3,3,0,accessible; handicap; lift,1991-11-07,2010-10-12,1000556391; 3000100265; 1000201401,,"AJOUT D'UN ASCENSEUR,REAMENAGEMENT PART. PRES FUTUR ASCEN.,AJOUT RAMPE HANDICAPE ET TOILETTES AU S.S.,AUCUN TRAVA UX EXT.,TEL QUE PLANS",permit,unknown
montreal,1660  rue du Centre,Le Sud-Ouest,,45.48406748171839,-73.559555611913,yes,building,3,3,0,handicap; lift,2014-01-15,2016-02-24,3000352578; 3000384203; 3000535547,,"À l'intérieur, au sous-sol, ajout d'une rampe pour accès universel et d'un ascenseur modification des salles de bains et ajout d'une salle de bain pour handicapé tels qu'aux plans.",permit,unknown
montreal,2020  boulevard Robert-Bourassa,Ville-Marie,,45.503960845055175,-73.57234072941127,yes,building,3,3,0,handicap; lift,1995-04-28,2013-02-08,3000016483; 3000322308; 1000240095,,"AU NIVEAU DU REZ-DE-CHAUSSÉE, AJOUT D'UNE RAMPE HANDICAPÉ FACE AU BUREAU DE LA SÉCURITÉ. AUCUN AUTRE TRAVAIL.",permit,unknown
montreal,2300  boulevard René-Lévesque Ouest,Ville-Marie,,45.48828131510628,-73.5822658326641,yes,building,3,3,0,handicap,2003-09-23,2024-03-19,1000490403; 3001680493; 3000941753,,"AU NIVEAU DU SOUS-SOL, AMENAGER DEUX SALLES DE STIMULATION POUR ENFANTS HANDICAPES.",permit,unknown
montreal,2300  rue Tupper,Ville-Marie,,,,no,building,3,3,0,lift; ramp,2006-09-21,2019-11-07,3000016985; 3000896793; 3000896814,,"DU COTÉ SUD DANS LA COUR AVANT SUR RENÉ LÉVESQUE, AMÉNAGER UNE RAMPE D'ACCÈS POUR CHAISES ROULANTES ET REFAIRE L'ESCALIER D'ENTRÉE.",none,unknown
montreal,275  rue Notre-Dame Est,Ville-Marie,,45.50881274643395,-73.55408182372123,yes,building,3,3,0,lift; ramp,1992-08-26,2023-04-14,3001596158; 1000385392; 1001095800,,"En façade de la rue Gosford, remplacer les escaliers des deux entrées et ajouter une rampe d'accès. En cour avant de la rue Gosford et de la rue Notre-Dame Est, réaliser un aménagement paysager. Travaux tels qu'aux plans approuvés.",permit,unknown
montreal,333  boulevard De Maisonneuve Ouest,Ville-Marie,,45.50774967737291,-73.56887888395477,yes,building,3,3,0,lift,2018-09-14,2024-07-18,3001742796; 3000737788; 3000859495,,"À la station Place-des-Arts, réfection des luminaires, finaliser les travaux sur l'ajout des ascenseurs du permis 3000859495-19, tels que plans approuvés.",permit,unknown
montreal,3800  chemin Queen-Mary,Côte-des-Neiges - Notre-Dame-de-Grâce,,45.4921767365973,-73.6177440393641,yes,building,3,3,0,lift; ramp,2006-04-22,2009-02-19,3000041416; 3000026891; 3000012454,,"EN FAÇADE, CONSTRUIRE UNE RAMPE D'ACCÈS.",permit,unknown
montreal,405  avenue Ogilvy,Villeray - Saint-Michel - Parc-Extension,,45.53094316453698,-73.62537306656186,yes,building,3,3,0,lift; ramp,2010-07-13,2023-09-28,3000742408; 3001637837; 3000088583,,"SUR LA FAÇADE, RÉFFECTION DES MARCHES DE BÉTON ET DE LA RAMPE D'ACCÈS, TEL QUE L'EXISTANT.",permit,unknown
montreal,455  avenue des Pins Ouest,Ville-Marie,,45.510209098675475,-73.57881865208215,yes,building,3,3,0,handicap; lift; mobility,1999-08-17,2014-04-24,1001178499; 3000359792; 1000797499,,SUR LA FACADE OUEST DU BATIMENT AMENAGER UNE RAMPE POUR HANDICAPE ET    REAMENAGER LE VESTIBULE D'ENTREE,permit,unknown
montreal,500  rue Saint-Jacques,Ville-Marie,,45.50136613409732,-73.56029311488369,yes,building,3,3,0,handicap; lift,1990-04-20,2017-03-23,1000145790; 3000637516; 1000574493,,REAMENAGEMENT DE LA  PORTE  DE FACADE AJOUT RAMPE POUR HANDICAPES ET REAMENAGEMENT COMPLET DES GUICHETS AUTOMAT IQUE TEL QUE  PLANS,permit,unknown
montreal,5655  rue Saint-Zotique Est,Rosemont - La Petite-Patrie,,45.5801468317791,-73.57171663424815,yes,building,3,3,0,barrier-free; lift; ramp,1995-07-14,2009-12-11,3000060907; 1000462695; 1000248896,,"AMÉNAGER PAVILLON D'IMAGERIE PAR RÉSONANCE MAGNÉTIQUE ET CENTRE DE FORMATION + NOUVELLE RAMPE D'ACCÈS SANS OBSTACLES AVEC TOIT ""JOB 2"" TEL QUE PLANS",permit,unknown
montreal,600  rue Jean-Talon Est,Rosemont - La Petite-Patrie,,45.53924770465303,-73.61314043706105,yes,building,3,3,0,lift,2015-01-27,2017-09-28,3000500085; 3000442803; 3000668061,,"DU 8E ÉTAGE AU 11E ÉTAGE: RÉAMÉNAGER LES SALLES DE TOILETTES ET REMPLACER LES FINIS DES MURS ET PLAFONDS DES CORRIDORS ET DES HALLS D'ASCENSEURS, TEL QUE PLANS.",permit,unknown
montreal,6300  avenue de Darlington,Côte-des-Neiges - Notre-Dame-de-Grâce,,45.5085337231323,-73.62860921828396,yes,building,3,3,0,handicap; lift; ramp,1993-11-05,2000-01-28,1000061500; 1000818899; 1000540193,,"RENOUVELER PERMIS 8188-99, POUR AMENAGER 8 UNITES DE STATIONNEMENT POUR HANDICAPES AVEC RAMPES D'ACCES ET TROTTOIR DANS STATIONNEMENT AVANT",permit,unknown
montreal,6560  chemin de la Côte-des-Neiges,Côte-des-Neiges - Notre-Dame-de-Grâce,,45.5018725418963,-73.6356127177436,yes,building,3,3,0,handicap; ramp,1999-10-29,2015-01-23,3000021213; 3000441663; 1001027299,,"Réfection des facades, ajouter rampe pour handicapée au rc en facade, a l'arr au 2e ajouter escalier, balcon et garde-corps",permit,unknown
montreal,677  rue Sainte-Catherine Ouest,Ville-Marie,,45.50304990040707,-73.5699162022027,yes,building,3,3,0,lift,1991-04-18,2007-06-05,1000058604; 3000023632; 1000158791,,"AU NIVEAU METRO, REAMENAGEMENT DU CORRIDOR DONNANT ACCES AUX ASCENSEURS MODIFICATION DES CLOISONS",permit,unknown
montreal,677  rue Sherbrooke Ouest,Ville-Marie,,45.50491208251452,-73.57352312338686,yes,building,3,3,0,handicap; lift; ramp,1993-05-31,2019-03-18,1000528993; 1000165793; 3000775306,,"AMENAGEMENT D'UNE RAMPE D'ACCES POUR HANDICAPE EXTERIEUR,AGRANDISSEMENT MINEUR REAMENAGEMENT INTERIEUR AU RC (PROJET 977-27-01)",permit,unknown
montreal,7141  rue Sherbrooke Ouest,Côte-des-Neiges - Notre-Dame-de-Grâce,,45.45857996905534,-73.64068676763283,yes,building,3,3,0,ramp,2010-05-20,2022-11-22,3000485204; 3000071402; 3001567617,,"AU PAVILLON SC, DÉOMLIR LA RAMPE D'ACCÈS ET L'ESCALIER, CONSTUCTION D'UNE NOUVELLE RAMPE D'ACCÈS ET D'UN NOUVEL ESCALIER, REMPLACER LES PORTES D'ENTRÉE ET RÉPARATION AU PALIER.",permit,unknown
montreal,821  avenue Sainte-Croix,Saint-Laurent,,45.515655352658555,-73.67498031425595,yes,building,3,3,0,accessible; ramp,2014-05-26,2015-11-13,3000364337; 3000363744; 3000522341,,MODIFICATIONS INTERIEURES (NOUVELLE RAMPE D'ACCÈS ET NOUVELLE PORTE À L'INTÉRIEURE DU BÂTIMENT) «CEGEP VANIER »,permit,unknown
montreal,8701  boulevard de l' Acadie,Ahuntsic - Cartierville,,45.534834478433616,-73.655878578736,yes,building,3,3,0,accessible; barrier-free; handicap,2020-05-08,2025-11-12,3001894956; 3000988284; 3001026834,,"Au rdc, aménager une toilette universelle pour camionneurs accessible de l'extérieur. Au mur arrière ajouter 1 porte, même couleur que l'existant. En cour arrière déplacer le réservoir de diesel et les bollards.",permit,unknown
montreal,8850  avenue Henri-Julien,Ahuntsic - Cartierville,,45.54414674018364,-73.64410610103147,yes,building,3,3,0,barrier-free; lift,1993-07-06,2022-05-12,3001524069; 3001366014; 1000235293,,"Renouveler le permis 3001366014-21: agrandissement en hauteur et création d'une mezzanine, aménagement d'un accès sans obstacle et modification d'une construction hors toit.",permit,unknown
montreal,900  rue De La Gauchetière Ouest,Ville-Marie,,45.499610966783635,-73.56618583702435,yes,building,3,3,0,handicap; lift,1990-11-01,1993-05-21,1000519790; 1000231791; 1000151793,,INSTALLATION D'UN ASCENSEUR ENTRE LE NIV. 116 ET LE 130 MOD.DANS LE HALL MOD. A LA STRUCT. ET A LA MECANIQU E TRAV DANS COIN NORD OUEST.,permit,unknown
montreal,9150  boulevard de l' Acadie,Ahuntsic - Cartierville,,45.53201676213001,-73.65437323774398,yes,building,3,3,0,handicap; lift; ramp,2000-10-03,2024-01-09,3001660173; 1001069200; 1000152501,,"REMPLACER LA RAMPE D'ACCÈS, L'ESCALIER ET LES GARDES-CORPS, REMISE EN ÉTAT DU PAYSAGEMENT.",permit,unknown
montreal,9600  rue Saint-Denis,Ahuntsic - Cartierville,,45.54854172849721,-73.65406034426204,yes,building,3,3,0,lift; ramp,2010-12-16,2023-05-20,3000109644; 3001604315; 3000472237,,DÉMANTELER  RAMPE D'ACCÈS EXISTANTE ET CONSTRUIRE UNE NOUVELLE RAMPE DU CÔTÉ LATÉRAL GAUCHE DU BÂTIMENT,permit,unknown
montreal,1  rue Notre-Dame Est,Ville-Marie,,45.50623067276241,-73.55563843812881,yes,building,2,2,0,accessible; handicap; ramp,1994-06-17,2010-03-17,1000369994; 3000064569,,AMENAGER UNE RAMPE D'ACCES POUR HANDICAPE SUR TERRAIN PRIVE EN FACADE   DU BATIMENT+ REMPLACER PORTE INTERIEUR DANS VESTIBULE AU RC,permit,unknown
montreal,100  rue Prince,Ville-Marie,,45.497015203310255,-73.55568259804231,yes,building,2,2,0,lift,2002-06-13,2022-08-16,1000262002; 3001546293,,RÉAMENAGER UNE PARTIE DES BUREAUX DE COGNICASE(PRÈS DES ASCENSEURS NORD)AU 9E ÉTAGE.,permit,unknown
montreal,1000  rue De La Gauchetière Ouest,Ville-Marie,,45.49852639451106,-73.56691776651435,yes,building,2,2,0,lift,1998-08-12,2017-01-09,1000641798; 3000626116,,FINITION DES HALLS D'ASCENSEURS AU 41E ET 43ESEULEMENT,permit,unknown
montreal,1010  rue De La Gauchetière Ouest,Ville-Marie,,45.4980994798593,-73.56726471501632,yes,building,2,2,0,lift,1995-02-02,1995-03-20,1000070695; 1000155095,,"REMISE AUX NORMES DU BATIMENT, SECTION 10.2, R.R.V.M.C.B-1.             AMENAGER ACCES A L'ASCENSEUR POMPIER.",permit,unknown
montreal,1015  rue Saint-Alexandre,Ville-Marie,,45.50325161278973,-73.56284786717893,yes,building,2,2,0,lift,2017-12-20,2018-04-27,3000716550; 3000688454,,"Édifice Read, agrandir en aire de bâtiment de ±470m² sur une hauteur de 14 étages et ajout de 3 étages au bâtiment existant. Réaménager les issues verticales et les ascenseurs. Aménager 3 commerces au RC pour futur locataire et bureaux du 2e au 14e. Remplacer la fenestration et les portes sur toutes les façades  tels que plans approuvés",permit,unknown
montreal,1058  rue Saint-Denis,Ville-Marie,,45.51157291196166,-73.55748912320976,yes,building,2,2,0,accessible; lift,2005-02-10,2011-01-25,3000114465; 3000001750,,"Au RDC, pavillon Nord-Est, réaménagement intérieur pour installer un poste de la sécurité R305A-B et aménager une toilette accessible R304B, sans aucun travaux extérieur, tel qu'aux plans appprouvés.",permit,unknown
montreal,1100  rue Notre-Dame Ouest,Le Sud-Ouest,,45.49450544427221,-73.56253350588668,yes,building,2,2,0,lift,2012-01-31,2012-09-19,3000285184; 3000221943,,"Sur le toit de l'aile 1 au 4e étage, aménager une terrasse, modifier l'ouverture  vitrée adjacente à la terrasse et relocaliser la porte, ragréage des finis de l'antichambre devant l'ascenseur.",permit,unknown
montreal,1101  rue Rachel Est,Le Plateau-Mont-Royal,,45.52599368714982,-73.57426231962845,yes,building,2,2,0,handicap; ramp,2011-05-12,2018-04-04,3000714016; 3000140363,,"En façade donnant sur la rue du parc lafontaine, refaire la rampe d'accès, les marches et l'aménagement paysager.",permit,unknown
montreal,1155  boulevard Robert-Bourassa,Ville-Marie,,45.50232334601135,-73.56802517022727,yes,building,2,2,0,mobility; ramp,1997-12-23,2020-08-18,1000913097; 3001091514,,RECONSTRUCTION DE LA RAMPE D'ACCES AU STATIONNEMENT ENTRE LE 1ER & LE 2ESOUS-SOL AVEC PERCEMENT DE LA DALLE T.Q.P. D'INGENIEUR.,permit,unknown
montreal,116  rue Notre-Dame Ouest,Ville-Marie,,45.5039177106933,-73.55625682755765,yes,building,2,2,0,lift; ramp,2013-09-26,2015-02-18,3000345573; 3000447733,,"À l'arrière, réaménager le réfectoire à tous les niveaux.  Aux RC et SS, ajouter d'une rampe d'accès, d'une cage d'escalier et d'une plate-forme élévatrice. Au toît, modifier et agrandir les lucarnes (côté Ouest) et remplacer le revêtement de la toiture tel qu'aux plans approuvés.",permit,unknown
montreal,1175  rue Sherbrooke Ouest,Ville-Marie,,45.50109441703517,-73.57785693075188,yes,building,2,2,0,barrier-free; lift,2000-07-21,2026-05-12,3001926566; 1000850500,,"Face à la rue Stanley, démanteler une margelle pour aménager une rampe extérieure pour accès sans obstacles. Tel qu'aux plans approuvés.",permit,unknown
montreal,11844  avenue du Bois-de-Boulogne,Ahuntsic - Cartierville,,45.5410893778212,-73.6907036641968,yes,building,2,2,0,lift; ramp,2003-01-06,2025-03-25,3001818742; 1000002003,,"Face à la rue Desenclaves, dans la cour intérieure, refaire en partie l'aménagement paysagé (pavé et passage piéton en bois). En cour avant donnant face à la rue de Louisbourg, aménager une rampe d'accès universel (pente 1:12), un nouveau mur de soutènement, des marches en béton et refaire en partie l'aménagement paysagé.",permit,unknown
montreal,119  rue Saint-Jacques,Ville-Marie,,45.50502887959133,-73.55757141318489,yes,building,2,2,0,handicap,1993-11-23,1997-07-22,1000588893; 1000484497,,REFECTION DE TOUTES LES FACADES(REJOINTEMENT) DU BATIMENT + CONSTRUCTIOND'UNE RAMPE HANDICAPE EN FACADE+ REAME.DE L'ENTREE POUR ACCES_HANDICAPE,permit,unknown
montreal,11927  rue Notre-Dame Est,Rivière-des-Prairies - Pointe-aux-Trembles,,45.638748758428,-73.49132425452585,yes,building,2,2,0,accessible; ramp,2023-09-28,2024-05-13,3001637849; 3001707895,,"EN COUR ARRIÈRE, REFAIRE LA RAMPE D'ACCÈS UNIVERSEL EN ALUMINIUM SUR PIEUX VISSÉS TEL QUE PLAN",permit,unknown
montreal,1194  chemin Remembrance,Ville-Marie,,45.5083408898674,-73.5910430308673,yes,building,2,2,0,ramp,2013-05-28,2016-04-04,3000333357; 3000538053,,Installation d'une génératrice dans le garage arrière du quartier général des incendies. Réparation mineure à l'extérieure. Aménager une rampe d'accès pour la boite de remplissage.,permit,unknown
montreal,120  avenue Duluth Est,Le Plateau-Mont-Royal,,45.51801795473146,-73.57814819551943,yes,building,2,2,0,accessible; barrier-free,2016-11-08,2025-08-25,3000610754; 3001867074,,"En façade, rez-de-chaussée remplacer 1 porte double par porte simple de 36'' de large pour accessibilité universelle avec panneau latéral, le tout vitré 66'' de haut avec 5 carreaux en aluminium noir, dans la même ouverture.",permit,unknown
montreal,12080  boulevard Laurentien,Ahuntsic - Cartierville,,45.52667173188043,-73.71814249413224,yes,building,2,2,0,lift; mobility; ramp,2012-03-27,2017-03-15,3000229624; 3000635981,,"Renouveler le permis 3000200424-11: En façade, refaire la dalle de béton existante, remplacer marquise existante par une nouvelle marquise et ajouter escalier au niveau de l'entrée principale. Du côté latéral gauche du bâtiment, aménager une rampe d'accès pour personnes à mobilité réduite.",permit,unknown
montreal,122  rue McGill,Ville-Marie,,45.499488949374744,-73.55589650576275,yes,building,2,2,0,lift,2007-10-31,2008-02-21,3000028373; 3000030524,,"Remise aux normes des issues, des gicleurs, installation d'un nouvel ascenseur, réaménagement des  salles de toilettes à chaque étage, sans travaux extérieurs",permit,unknown
montreal,1243  boulevard Robert-Bourassa,Ville-Marie,,45.50279693937229,-73.56903029117434,yes,building,2,2,0,accessible; handicap,1992-06-17,2008-10-24,1000282092; 3000038997,,REAMENAGEMENT DU LOBBY AU RC DU 1255 UNIVERSITY + NOUVELLE VITRINE +    AMENAGEMENT D'UNE RAMPE D'HANDICAPE EN FACADE.,permit,unknown
montreal,1245  rue Sherbrooke Ouest,Ville-Marie,,45.499737285432204,-73.57863899783071,yes,building,2,2,0,lift,1995-10-04,1996-04-17,1000309396; 1000644995,,MODIFICATION DE LA SALLE DE MECANIQUE-ASCENSEURS 23E ETAGE,permit,unknown
montreal,1300  rue Sherbrooke Ouest,Ville-Marie,,45.49913583004094,-73.57874473762635,yes,building,2,2,0,lift; ramp,2006-02-03,2023-05-02,3001599783; 3000010665,,"À tous les niveaux, réaménager en partie les espaces intérieurs en base building. Du sous-sol 3 au rez-de-chaussée, ajouter un ascenseur. Au sous-sol 1, ajouter une rampe d'accès. Du rez-de-chaussée au 7e étage, ajouter 2 ascenseurs et aménager des salles de toilettes. Au 8e étage, ajouter un appentis d'ascenseurs d'environ 22 m². Travaux tels qu'aux plans approuvés.",permit,unknown
montreal,1371  rue Sainte-Catherine Ouest,Ville-Marie,,45.497218211055724,-73.57612584343771,yes,building,2,2,0,lift,2020-10-19,2024-07-04,3001733953; 3001173154,,"Suite au permis #3001147314-20 pour les travaux non-complétés. En façade, réaménager le mur rideau existant pour ajouter une alcôve comme nouvelle entrée en façade au bâtiment. Ajouter un nouvel ascenseur et un vestibule à l'intérieur, tel que plans approuvés.",permit,unknown
montreal,1400  boulevard René-Lévesque Est,Ville-Marie,,45.51819860294425,-73.55102358239262,yes,building,2,2,0,ramp,2017-05-29,2023-02-21,3001586213; 3000648595,,"Démanteler et remblayer la rampe d'accès du stationnement souterrain, tels qu'aux plans approuvés.",permit,unknown
