city,address,neighbourhood,ward,latitude,longitude,has_coords,sources,total_permits,n_building_permits,n_development_permits,keywords,earliest_permit_date,latest_permit_date,building_row_ids,development_file_numbers,sample_description,coord_source
vancouver,"3159 CAMBIE STREET, Vancouver, BC V5Z 4N2",Fairview,,49.2578453,-123.1158169,yes,building,2,2,0,accessible,2020-09-29,2020-09-29,DB-2020-02752; DB-2020-02752,,"Field Review - Addition / Alteration - 3159 Cambie St

Interior alterations and a change of use from Beauty Salon to General Office  (Law Firm) at 3159 Cambie St on the ground floor of this mixed use building on this site.

Scope of work: demo & install existing walls, floor, and finishes, new accessible washroom, lighting and plumbing fixtures, re-locate existing sprinklers.  

OK for Field Review per W.Wong, September 3, 2020

Schedule B Architectural submitted per Joseph Park, 604-771-5695

Energy Upgrade: 
E2 - Lighting - Upgrade to Local Control (per 9.4.1.1.(a) of ASHRAE 90.1-2016)

Note:
Storefront glazing is to remain clear and unobstructed. No translucent or opaque film, artwork, shelving, display case, curtains or similar elements are to be installed on or directly outside or inside of the approved glazing. Separate permit is required for all signage.",permit
vancouver,"326 W PENDER STREET, Vancouver, BC V6B 1T1",Downtown,,49.2821776,-123.1115685,yes,building,2,2,0,accessible,2022-12-12,2022-12-12,BP-2022-02381; BP-2022-02381,,"High Density Housing / Commercial - Addition / Alteration - Alterations to the existing 4-storey building having Social Service Centre (Major Occupancy A2) on first storey and Residential Facility, (Group Residence, Major Occupancy C) on 2nd to 4th storeys of this existing social service center/group residence building on this site.

Note:
1- Class-3 Cooking operation 
2- The work was reviewed for conformance to VBBL 2019

Revision-1 July 18, 2023 
1- Re-piping the building 
2- Improving accessibility of the washrooms in 3 H/C units
3- Providing vertical service space from first floor to the roof 
4- Replacing dry walls and patch walls and floors with regard to the said renovation work",permit
vancouver,"3400 BALACLAVA STREET, Vancouver, BC V6L 2S6",Arbutus Ridge,,49.2560332,-123.173618,yes,building,2,2,0,ramp,2017-12-19,2017-12-19,DB-2017-06350; DB-2017-06350,,High Density Housing / Commercial - Temporary Building / Structure - To install temporary portable classroom building and new exterior walkway ramp.,permit
vancouver,"342 WATER STREET, Vancouver, BC V6B 1B6",Downtown,,49.2842845,-123.1098567,yes,building,2,2,0,accessible; lift,2018-05-01,2022-10-18,BP-2018-01479; DB-2022-01155,,"Field Review - Addition / Alteration - #400 - 4th floor (full floor tenant)

Interior alterations only to provide tenant improvements in this existing General Office on the 4th floor (#400) in this existing Municipally Designated Heritage M and Vancouver Heritage Register B commercial building

Scope of work:   construct new partition wall/door to create new accessible washroom, electrical and sprinkler work.

TENANT:  Pixomondo

OK for field review as per Howie Chow, March 19, 2018.

Energy upgrade:
L2 - Lighting - Upgrade to incorporate Automatic Lighting Shutoff (per 9.4.1.1 of ASHRAE 90.1 - 2010)",permit
vancouver,"3425 CROWLEY DRIVE, Vancouver, BC V5R 6G3",Renfrew-Collingwood,,49.2374954,-123.03209,yes,building,2,2,0,accessible,2020-01-16,2020-01-16,BP-2019-05770; BP-2019-05770,,"Field Review - Addition / Alteration - Ground Floor

Interior alterations to provide tenant improvements to this existing health care office (health clinic) tenant on the 1st floor to provide improvements to exam and counselling rooms, multi-purpose and work spaces for staff and support spaces.. Only a portion of the 1st floor will be altered.  Tenant occupies the entire building.

Scope of work:  remove/construct partition walls, doors, plumbing fixtures, millwork, finishes, lighting, ceiling work, power and communication, new accessible washroom, electrical, plumbing, mechanical and sprinkler work.

TENANT: Vancouver Coastal Health - Rise Community Health Centre

Letters of Assurance submitted by:
Schedule A, Danielle Lawson, Architect AIBC ph: 604-417-8277
Architectural Schedule B, Danielle Lawson, Architect AIBC, ph: 604-417-8277
Mechanical and Plumbing Schedule B, James Y.P. Lee P.Eng., ph: 604-689-1915
Electrical Schedule B, Jinwoo Park, P.Eng., ph: 604-689-1915

Building Sprinklered – Separate sprinkler permit required for proposed sprinkler work

Selected Energy Upgrade: E2 - Lighting - Upgrade to Local Control (per 9.4.1.1.(a) of ASHRAE 90.1-2016)

OK for Field Review Dec 19, 2019

Processed THRU Fit",permit
vancouver,"3514 KINGSWAY, Vancouver, BC V5R 5L7",Killarney,,49.231458,-123.0280964,yes,building,2,2,0,ramp,2023-01-10,2023-01-10,DB-2022-04479; DB-2022-04479,,"Field Review - Addition / Alteration - Exterior alterations to install four new air cooled units in the in strata lot 3  and for mechanical upgrades at Retail unit 3514 Kingsway (strata lot 23) at the ground level of this existing mixed use building on this site.

Letters of assurance submitted:
Sch A (Arch): Jaesung Jung, AIBC, 604.842.6280
Sch B (Mech): Alex Lee , P.Eng., 604.324.8763
 
Note:
1) New air cooled units installed at the loading bay area above the walking ramp. Installation of the air cooled units cannot impede and impact on the required parking stall for loading and can only be installed above the walking ramp.
2) New air cooled units must provide a minimum of 8 feet clearance.",permit
vancouver,"3636 W 4TH AVENUE, Vancouver, BC V6R 1P1",Kitsilano,,49.2685368,-123.1845709,yes,building,2,2,0,accessible,2023-11-10,2023-11-10,DB-2023-03301; DB-2023-03301,,"Field Review - Addition / Alteration - Exterior and interior alterations to demise this existing retail space into two retail units on the ground floor of this existing mixed-use building.
The scope includes
- To provide tenant improvements to reconfigure the mechanical room and accessible washroom in one of the 3636 W 4th newly created units.
- Add a new front door for the 3636 W 4th newly created unit
- Remove the door to the janitor storage room on the rear of this building.

- A separate permit is required for the other retail shell space
- Storefront glazing is to remain clear and unobstructed. No translucent or opaque film, artwork, shelving, display case, curtains or similar elements are to be installed on or directly outside or inside of the approved glazing. Separate permit is required for all signage.",permit
vancouver,"369 CARRALL STREET, Vancouver, BC V6B 2J4",Downtown,,49.2817784,-123.1047355,yes,building,2,2,0,ramp,2021-12-01,2021-12-01,DB-2021-04994; DB-2021-04994,,"Field Review - Addition / Alteration - #300 - Floor 3 

Change of use of this full floor unit (300) from Office (D) SHELL to Similar to Beauty Salon - Tattoo Studio (D) and alteration to add sink for this new tenant in this existing commercial building on this site.

Scope of work: New sinks to existing piping.

OK for field review as per Rosa Astorino -  September 23, 2021.

Notes:
1. Building inspector to determine if stairs are required by exit door where ramp use to be located.  
2. Building inspector to determine on site if a separate sprinkler permit is required.
3. Energy Upgrade: E2 - Lighting 9) Upgrade to incorporate scheduled shut off.",permit
vancouver,"3745 W 28TH AVENUE, Vancouver, BC V6S 1S5",Dunbar-Southlands,,49.2476012,-123.1876993,yes,building,2,2,0,accessible,2022-06-08,2022-06-08,BP-2022-01182; BP-2022-01182,,"Field Review - Addition / Alteration - Interior alterations to provide improvements to this existing two-storey elementary school building on this site.

Scope of work:
- New accessible washroom, washrooms layout change, and new plumbing fixtures. 

OK for Field Review per W.Wong, March 17th, 2022

Schedule B Plumbing submitted per Alex Z.Q. Li, P.Eng,778-323-1368

Energy Upgrade:
E2 - Lighting - Upgrade to incorporate Automatic Partial OFF (per 9.4.1.1.(g) of ASHRAE 90.1-2016)",permit
vancouver,"375 WATER STREET, Vancouver, BC V6B 5C6",Downtown,,49.2849857,-123.1108163,yes,building,2,2,0,accessible; ramp,2019-10-08,2022-02-09,BP-2019-03838; BP-2022-00019,,"Field Review - Addition / Alteration - #413, #415 & #416-4th floor

Interior alterations for a new office tenant (#413) being demised from suite #415 (to be #413 and #415), also to remove a door to infill a wall between #415 and #416 to be accessible to #415 only, in this existing Municipally Designated Heritage ""B"" commercial building on this site. 

Scope of work also includes electrical work. 

Separate permit(s) and ASHRAE checklist will be required for any future tenant improvements to these suites.

Schedule A and Architectural Schedule B submitted by Emanuele Trinca Colonel, AIBC, 604.737.4766.

L2 - Lighting - Upgrade to incorporate Automatic Lighting Shutoff (per 9.4.1.1 of ASHRAE 90.1-2016)

Building Sprinklered – Building inspector to determine on site if a separate sprinkler permit is required.

Processed through FIT",permit
vancouver,"3797 COMMERCIAL STREET, Vancouver, BC",Kensington-Cedar Cottage,,49.2509817,-123.0681604,yes,building,2,2,0,accessible,2021-05-05,2021-05-05,BP-2021-01152; BP-2021-01152,,"Field Review - Addition / Alteration - Interior alterations to improve this existing Office Shell Space to a General Office space in this existing Mixed Use Building on this site.

Scope of work:
Construct one accessible washroom.  Construct kitchenette, construct interior walls and doors to create storage room and one meeting room. Finishing throughout.

OK for field review per Bryan To, April 26, 2021

Energy Upgrade Exempted: First TI.",permit
vancouver,"385 BURRARD STREET, Vancouver, BC",Downtown,,49.2874479,-123.1166597,yes,building,2,2,0,handrail,2019-11-08,2019-11-08,BP-2019-03966; BP-2019-03966,,"High Density Housing / Commercial - Addition / Alteration - Interior alterations to provide tenant improvements for the existing Restaurant - Class 1 (Group A2) with Neighbourhood Public House (Liquor Primary) tenant at 385 Burrard Street in this existing Municipally Designated Heritage ""A"" listed building (Marine Building) on this site. 

Heritage Review Comments:
Special attention is requested in conducting the construction activities inside this building. Any existing historic finishes and features must be retained. Any new components must be compatible with the historic interior. Unnecessary intervention on walls and ceilings should be avoided.

Building Review Branch Notes:
1. Proposed Occupant Load = 257 persons (207 interior seats + 50 staff)
2. No work proposed to existing kitchen equipment.

Permit Amendment #1- 2019-12-11- S.Le
1. Reconfigure ""Bar"" layout and add supported shelf above.
2. Seating layout revised. 
3. Add raised stage platform complete with handrails and illuminated at all times that occupants are on the premise.
                                                                     
""This permit has been reviewed under the 2014 Vancouver Building By-law (#10908).""",permit
vancouver,"4075 CAMBIE STREET, Vancouver, BC V1V 1V1",South Cambie,,49.2494461,-123.1154673,yes,building,2,2,0,accessible,2017-12-19,2017-12-19,DB-2017-05976; DB-2017-05976,,"Field Review - Addition / Alteration - 4075 Cambie St

Interior alterations and change of use from Retail Store (shell space) to General Office on the ground floor of this existing mixed-use building on this site. Scope of work includes: new partition walls, new t-bar ceiling, and a new hand sink in the kitchenette area, and a new toilet and hand sink for a new accessible washroom.

NOTE: All glazing to remain clear and unobstructed at all times.  No films, signage, shelving or similar elements to be installed without further approval from the Director of Planning.  

Related to BP-2017-05276 for the new demising wall.

OK for field review as per A.Patterson, Nov 20/17

Structural Schedule B, Tong Ngo, P. Eng., 604.372.2120
Mechanical, Plumbing Schedule B, Norm Grusnick, 604.889.5853

No Energy Upgrade required - First Tenant Improvement",permit
vancouver,"415 W PENDER STREET, Vancouver, BC V6B 1V2",Downtown,,49.2831331,-123.1119351,yes,building,2,2,0,lift,2024-05-31,2024-05-31,BP-2024-00592; BP-2024-00592,,"High Density Housing / Commercial - Addition / Alteration - Interior alterations for elevator modernization to meet the CSA-B44 requirements to this existing high-rise special needs residential building. 

Note: permit reviewed and approved to VBBL #12511 (2019)",permit
vancouver,"420 TERMINAL AVENUE, Vancouver, BC V6A 0C1",Strathcona,,49.2718513,-123.0948997,yes,building,2,2,0,accessible,2022-08-11,2022-08-11,DB-2022-01234; DB-2022-01234,,"High Density Housing / Commercial - Addition / Alteration - Exterior and Interior alterations and Small Suite Change of Major Occupancy from Restaurant Class 1 (Group A2) to Retail Limited Food Establishment (Group E) at this existing 5 storey mixed use building (containing General Office and School - University/College, with ancillary retail/restaurant).

Scope of work includes:
- New kitchen area, prep area, service area and service counter. One existing accessible washroom to remain. New walk-in cooler is proposed and must comply with CAN/ULC-S138 

Building Review Branch Notes:
- As per OC442416, last approved use of unit is A-2, Restaurant Class 1 
- Schedule A, Electrical, Mechanical, Plumbing Schedule B provided. CRP is Satwik Shetty, P.Eng , 778-360-2153
- A permanent sign indicating total occupant load shall be posted in a conspicuous location as per 3.1.17.1(2). 
- Total occupant load proposed = 9 persons. 
- Signs require separate permit and approval.
- No part 11 upgrade is required as per 11.2.1.2.(3) and (9). 
- E2 - Lighting - Upgrade to incorporate Scheduled Shutoff (per 9.4.1.1.(i) of ASHRAE 90.1-2016)
- K3 form submitted 
- Sprinkler commitment letters submitted.
-
* Review as per VBBL 2019

Okay for exterior alterations to install two new louvres per R. Dinh.  
Note: one louvre for intake air and the other for kitchen exhaust.  

Revision No. 1   April 12, 2023
a- DS-1 - Revised building code analysis to revise property to be one exit
b- E-2 Revised ceiling plan outlining new exit light requirements",permit
vancouver,"424 W PENDER STREET, Vancouver, BC V6B 1T5",Downtown,,49.2828918,-123.1126785,yes,building,2,2,0,accessible,2025-08-18,2025-08-18,BP-2025-02529; BP-2025-02529,,"Field Review - Addition / Alteration - 424 W Pender 

Interior alterations to provide universal accessible washroom in retail shell in this existing mixed use building on this site.

Scope of work limited to construction of walls, plumbing fixtures, finishes to suit.

Sch B Structural: Leo T. Torrente (604) 434 - 6295

Okay for BP Field Review per J. Kuhleitner",permit
vancouver,"425 CARRALL STREET, Vancouver, BC V6B 6E3",Downtown,,49.2810386,-123.1050291,yes,building,2,2,0,lift,2019-12-16,2019-12-16,DB-2019-03701; DB-2019-03701,,"High Density Housing / Commercial - Addition / Alteration - Elevator Upgrade,
Upgrade fire alarm system for elevator modernization for two existing elevators in this existing General Office (Group D) Heritage A building as per bulletin 2018-004 BU/EL and for CSA-B44-07 upgrade. 

Scope of Work:
- Existing conventional FA system to be upgraded to addressable single-stage.
- New addressable smoke detector in elevator lobbies, machine room and top of shaft.
- Lighting will be replaced with new LED Luminaries at elevator machine room and shaft 
- New condensing unit at exiting fenced area on ground floor and AC cooling unit in machine room

Building Review Branch Notes:
- The building is a Heritage A building. If there are any exterior components to the scope of work, it should be further reviewed by Heritage Planner, who would then issue the Heritage Alteration Permit (HAP). 
- Schedule B, Architectural and Electrical and Schedule A provided.
- Review as per VBBL 2014

Revision #1 (May 28th, 2020, Adessa.M)
- Relocation of fire alarm control on basement level,
- New exit signs o mezzannie and ground floor,
- Alternate recall level egress on level 3

Issued during Pandemic Crisis 2020",permit
vancouver,"433 ROBSON STREET, Vancouver, BC V6B 6L9",Downtown,,49.2798426,-123.1168812,yes,building,2,2,0,lift,2019-07-05,2019-07-05,BP-2019-01240; BP-2019-01240,,"High Density Housing / Commercial - Addition / Alteration - To re-program existing addressable 2-stage fire alarm system for the requirement of automatic emergency recall and FEO functions for two hotel elevators from underground parkade (4 levels) to 26th floor of this existing mixed-use building containing commercial and hotel use. 

Notes:
- all devices are existing to remain. No installation of new devices proposed. 
- Automatic emergency recall (main - ground floor, alternate - second floor)
 Schedule B - Architectural & Electrical - Alvin Kaita, P.Eng.",permit
vancouver,"445 TERMINAL AVENUE, Vancouver, BC",Strathcona,,49.2718382,-123.0937701,yes,building,2,2,0,lift; ramp,2020-05-29,2020-05-29,DB-2020-00247; DB-2020-00247,,"Field Review - Addition / Alteration - Interior alteration to change a lift to a ramp in this existing vehicle dealer.

Loading Bay (Class A) relocated to the front of 445 Terminal Ave.

Scope of work includes: removing lift, installing metal ramp, installing bollards at the front of the 445 Terminal Ave for proposed class A loading bay.

Letters of assurance submitted:
Sch A: W.S. Douglas, AIBC, 604.683.4145
Sch B (Arch): W.S. Douglas, AIBC, 604.683.4145
Sch B (Struct): L.J. Stoelting, P.Eng, 604.734.8822

Okay for field review as per A.Cashato, Dec 19/19
OK for DB as per D. Jung, 11 Feb 2020",permit
vancouver,"4500 OAK STREET, Vancouver, BC V6H 3N1",South Cambie,,49.2448407,-123.1267045,yes,building,2,2,0,accessible; lift,2019-01-22,2024-03-22,BP-2018-05764; BP-2024-00667,,"High Density Housing / Commercial - Addition / Alteration - ELEVATOR MODERNIZATION-

Interior alterations to provide elevator modernization to elevator number 5 in this existing hospital - BC Women's Hospital Shaughnessy Building  for CSA-B44-07 upgrade. 

Scope of work: 
- Install smoke detectors at elevator lobbies and shaft.

Notes: 
- Schedule A and Schedule B-Architectural, MICHAEL D.CHADNEY, P.ENG (604-533-4617)
- Schedule B - Electrical, SONIA MOLLAEI, P.ENG (604-356-0634)",permit
vancouver,"4511 RUPERT STREET, Vancouver, BC",Renfrew-Collingwood,,49.2441645,-123.0344823,yes,building,2,2,0,accessible,2022-09-29,2022-09-29,BP-2022-03847; BP-2022-03847,,"Field Review - Addition / Alteration - Interior alterations to demise retail unit 4511 Rupert St into 4509 Rupert St and 4511 Rupert St, retaining 4509 Rupert St as small suite retail and a change of use from retail to a small suite office for 4511 Rupert St on the ground floor of this mixed-use building on this site.

Scope of work includes reconfiguring the walls at the rear of 4511 Rupert St so that the existing accessible washroom becomes a part of the common corridor. 

OK for Field Review per W. Wong - August 4, 2022

Notes:
- Energy Upgrade: E2 - Lighting - Upgrade to incorporate Automatic Full OFF (per 9.4.1.1.(h) of ASHRAE 90.1-2016). 
- Schedule B, Architectural, Shun Yao (Michael) Lu, Architect, 778-322-8158.
- This building is not sprinklered.
- Storefront glazing is to remain clear and unobstructed. No translucent or opaque film, artwork, posters, shelving, display case, curtains or similar elements are to be installed on or directly outside or inside of the approved glazing.

Energy checklist is currently no longer required with your Building Permit (BP) application. Some supporting documents are still required at BP stage, specifically Envelope and HVAC, if applicable. Service Water Heating and Lighting supporting documents, if applicable, must be submitted with your related trades permits (e.g. electrical and plumbing).  All energy upgrades will be checked during inspections stage.  It is the applicant’s responsibility to identify and note all required upgrades including energy upgrades on their BP drawings at BP stage.",permit
vancouver,"455 GRANVILLE STREET, Vancouver, BC V6C 1T1",Downtown,,49.285091,-123.1147544,yes,building,2,2,0,accessible,2017-04-21,2017-04-21,BP-2016-03698; BP-2016-03698,,"High Density Housing / Commercial - Addition / Alteration - Interior alteration and a change of major occupancy:
Interior alteration and a change of major occupancy from office (D) to vocational school (A2) for the entire 4th floor of this existing mixed use building.

Architect: Doug Massie, 604.264.1450.  Email: doug@arcus.ca

Building Branch note:
1) This unit is part of the tenancy of #400-717 W. Pender St., separate permit is required if it becomes separate tenancy. 
2) Horizontal exit from #400-717 W. Pender St. is required to be accessible at all times, separate permit will be required for any changes to this area.

This permit is related to #400-717 W. Pender St. BP-2016-03699,
  AL-2017-00191 and AL-2017-00192.

Note:
AL-2017-00192 was accepted in Principle (i.e. Conceptually only). That means there is still work to be done on the final submission before final acceptance. Please refer to the letter from CBO office dated April 18, 2017

Note:                                                                             
""This permit has been reviewed under the 2014 Vancouver Building By-law (#10908).""",permit
vancouver,"4750 MAIN STREET, Vancouver, BC",Riley Park,,49.2424867,-123.1013117,yes,building,2,2,0,accessible,2020-03-24,2020-03-24,BP-2020-00612; BP-2020-00612,,"Field Review - Addition / Alteration - To permit a Change of Use from Retail(E) to Heath Care Office(D) in this existing commercial Building on this site. 

Scope to include: Demo the interior walls and build all new interior walls for a new Health Care Office, New Accessible bathroom added.  

OK For Field Review Per - A.Campbell & H.Hartwell - Feb.18.2020 

OK For Small Suite - Minor Reno Part 11 Upgrades 
E2 - Lighting - Upgrade to incorporate Automatic Full OFF (per 9.4.1.1.(h) of ASHRAE 90.1-2016)\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t",permit
vancouver,"4877 MAIN STREET, Vancouver, BC V5V 3R9",Riley Park,,49.2409247,-123.1015442,yes,building,2,2,0,accessible,2021-02-11,2021-02-11,BP-2020-03664; BP-2020-03664,,"Field Review - Addition / Alteration - 4877 Main Street 

To permit a Change of Use from School of Self-Improvements to Beauty and Wellness and to remove the interior wall between unit 4879 & 4877 and create one unit for Beauty and Wellness Use, in this existing commercial building on this site. 

Scope to Include: Removal of the interior partition wall between the units. Adding accessible washrooms, waxing rooms and storage space. New flooring, paint and updating the lighting, HVAC and some plumbing. 

OK For Field Review per A.Campbell - Nov.19.2020 

This is a non sprinklered building.

Mechanical/Plumbing Schedule B submitted by Norm Grusnick, P.Eng. - 604.353.6088

Electrical Schedule B submitted by Hatem Zaki, P.Eng. - 778.891.1216

Structural Comfort Letter submitted by H.S.M. Pham, P.Eng. - 778.386.5351

Energy Upgrade Selected: L2 - Lighting - Upgrade all automatic daylighting controls for toplighting per 9.4.1.5. of ASHRAE 90.1-2016.",permit
vancouver,"493 ROBSON STREET, Vancouver, BC",Downtown,,49.2795331,-123.1169066,yes,building,2,2,0,lift,2023-05-08,2023-05-08,BP-2023-00261; BP-2023-00261,,"High Density Housing / Commercial - Addition / Alteration - Interior alternation to modernize and provide firefighters emergency operation to (1) modernized elevator 

Scope of works include:
Modification of existing fire alarm system triggered by the automatic elevator recall

******THIS PERMIT HAS BEEN REVIEWED AND ISSUED UNDER THE REQUIREMENTS OF VBBL 2019 ********

Building Review Branch Notes:
- Electrical Permit required",permit
vancouver,"4936 CAMBIE STREET, Vancouver, BC V5Z 0K1",Riley Park,,49.2406223,-123.1181962,yes,building,2,2,0,accessible,2021-11-16,2021-11-16,BP-2021-05050; BP-2021-05050,,"Field Review - Addition / Alteration - Interior alterations to the existing shell retail space to provide tenant improvements which include a new accessible washroom for this proposed new retail limited food tenant in this existing mixed use commercial building on this site.

Scope of work: New layout to include accessible washroom, bar area, mud room, and sitting area. New floor, ceiling, wall finishes, lighting and  millwork.

Tenant name: Simple Love Coffee Home Ltd.

Letter of assurance provided by: Alex Z.Q. Li, P.Eng,  778-323-1368, Schedule B (Mechanical & Plumbing)

Note:
Energy upgrade: E2-lighting upgrade required",permit
vancouver,"4950 HEATHER STREET, Vancouver, BC V5Z 3L9",South Cambie,,49.2404603,-123.1198493,yes,building,2,2,0,ramp,2023-10-13,2023-10-13,DB-2023-01626; DB-2023-01626,,"Field Review - Addition / Alteration - 4950 Heather Street

Interior alterations to the 6th floor amenity room in this existing Community Care Facility.
Scope of work to amenity room includes:
1) Update millwork and materials
2) Add acoustic ceiling tiles
3) Remove and replace fireplace with electric fireplace
4) Re & Re windows on the south side of the amenity room
5) Add a covered roof deck of approximately 20.67 SM

Ok for field review as per Manuel Meier

Letters of assurance provided by: Ouri Scott, Architect AIBC, Schedule A
Arcitectural Schedule B. Jose Luis Lopez, P.Eng, Electrical Schedule B. 
Jason Le, P.Eng, Mechanical & Plumbing Schedule B. 

Revision 1: September 28 2023: 
Letter of assurance submitted by: Jayce Chen, P.Eng, Electrical Schedule B 
-Omit new outdoor patio and new door/storefront windows 
- Omit new ramp and new landing",permit
vancouver,"501 MAIN STREET, Vancouver, BC V6A 2V2",Downtown,,49.2801874,-123.1001623,yes,building,2,2,0,lift,2019-06-11,2019-06-11,BP-2019-01842; BP-2019-01842,,"Field Review - Addition / Alteration - 501 Main St - 1st, 2nd & 3rd storeys

Interior alterations to provide improvements for this Financial Institution tenant in this existing Municipally Designated Heritage B Financial Institution building on this site.  .

Scope of work:  remove/construct partition walls, doors, ceiling work, finishes, lighting, electrical and mechanical work.  Work to also include replacement of a lift.

TENANT:  CIBC

Letters of Assurance submitted by:
CRP Schedule A, Roland Charpentier, AIBC, ph: 403-716-8000
Structural Schedule B, Lindsay LeComte, P.Eng., ph: 250-382-9161
Architectural Schedule B, Roland Charpentier, AIBC, ph: 403-716-8000
Electrical Schedule B, Walid Hamed, P.Eng., ph: 403-716-8000
Mechanical Schedule B, Jamil Khan, P.Eng., ph: 403-716-8000

OK for Field Review per E. Zienty, May 2, 2019

Notes;
1. Building inspector to determine on site if a separate sprinkler permit is required.
2. Energy trigger chosen;
L2 - HVAC - Clean and Balance all Air Systems (per 6.7.2.3.2 of ASHRAE 90.1-2016)",permit
vancouver,"502 W BROADWAY, Vancouver, BC V5Z 1E9",Fairview,,49.2631581,-123.1154563,yes,building,2,2,0,accessible,2022-02-16,2022-02-16,BP-2022-00117; BP-2022-00117,,"High Density Housing / Commercial - Addition / Alteration - Outdoor Patio,
To install an outdoor seating area on the Ground floor to be used in conjunction with the existing Restaurant Class-1 (Group A-2), in this existing 7- storey commercial building (D, E, A2) on this site. Scope of work also includes addition of ""counter"" at pick-up window. Pick-up window approved under TI. 
The approval is for a limited period of time expiring on December 3, 2022, unless extended in writing by the Director of Planning.

Building Review Branch Notes:
- Building Permit for DP-2021-00874 
- Refer to BP-2021-03974 for restaurant Tenant Improvement 
- Total occupant load is 65 (interior 35+ staff 5 + outdoor patio 25). Two unisex washrooms and one staff washroom is provided.
- SP-2021-01200 revision issued for amendment regarding the patio.
- Occupancy permit (OC-2022-00040) for TI and patio issued.
- One accessible seating area on patio is provided. 

* Reviewed as per VBBL 2019. *",permit
vancouver,"510 W HASTINGS STREET, Vancouver, BC V6B 1L6",Downtown,,49.2839276,-123.1123391,yes,building,2,2,0,accessible; lift,2018-11-08,2023-01-31,BU468725; BP-2022-00454,,"High Density Housing / Commercial - Addition / Alteration - Interior alterations only to provide elevator modernization and upgrade to fire alarm system in this existing commercial building at the site.

Building Review Branch Notes:
2nd Floor = Main Recall
Main Floor = Alternate Recall

Fire Safety Plan and or Operations Manual to be updated to show alterations. Plans to be submitted to Fire Prevention office for approval.  
Evacuation plans for occupants to be updated. 

‘This permit was converted from PRISM.’",permit
vancouver,"511 W BROADWAY, Vancouver, BC",Fairview,,49.2632821,-123.1158831,yes,building,2,2,0,accessible; ramp,2017-08-11,2022-09-14,BP-2017-04178; BP-2022-03998,,"High Density Housing / Commercial - Addition / Alteration - Interior alterations in this existing assembly space on the ground floor of this existing mixed use building and scope of work includes removal of existing interior decorative screens, pony wall, supply and installation of new COV fiber and construction of interior accessible ramp and new glass guard rail.",permit
vancouver,"550 W HASTINGS STREET, Vancouver, BC V6B 1L6",Downtown,,49.2841252,-123.1126567,yes,building,2,2,0,lift,2022-05-03,2022-05-03,BP-2022-01184; BP-2022-01184,,"High Density Housing / Commercial - Addition / Alteration - Elevator modernization
Interior alterations to provide elevator modernization to the existing addressable two-stage fire alarm system to incorporate emergency recall of four elevators to meet the requirements of CSA-B44 in this existing 23-storey commercial (hotel) building on this site. 

Scope of work:
- Reprogram and upgrade existing addressable two-stage fire alarm control panel to suite the automatic emergency elevator recall function. 
- Modify existing fire alarm annunciator to show additional automatic emergency elevator recall zones.
- Add addressable smoke detectors, heat detectors and fire alarm strobes.
- Install new elevator controllers, new elevator machines, operating fixtures, lobby emergency phone panel, relays and reprogram existing addressable FAS initiation devices to allow for activation of the automatic emergency elevator recall sequence. 

******THIS PERMIT HAS BEEN REVIEWED AND ISSUED UNDER THE REQUIREMENTS OF VBBL 2019 ********

Building Review Branch Notes:
- Elec. B submitted by H. Joo, P. Eng. 
- Schedule A & Arch. B for elevating devices submitted by W. K. Chang, P. Eng. 
- Arch. B submitted by J. Emery. 
- Automatic emergency recall (main - ground floor, alternate - 4th floor)",permit
vancouver,"555 W 8TH AVENUE, Vancouver, BC V5Z 1C6",Fairview,,49.2643964,-123.116591,yes,building,2,2,0,accessible,2019-04-18,2025-06-10,BP-2025-01642; BP-2019-01129,,"Field Review - Addition / Alteration - Unit 306
Interior alterations to provide tenant improvements to this existing health care office in unit #306 on the 3rd floor in this existing commercial building on this site.

Work to include: new interior partition, new accessible washroom and new kitchen.

OK for field review per O. Luo, Apr 7th, 2025

Rev #1 
- To add decorative millwork to partition wall & frameless tempered glass wall, and updated wall type assemblies
- Re-configure consultation room layout, removal & install interior door, add a bench seating
- Increase construction cost of 500.00

Schedule A & Schedule B Architectural  - Tony Osborn, AIBC - 604-363-3790, tony@re-studio.ca
Schedule B Mechanical - Yoko Matsuyama - 778-970-1772, info@henaconsulting.ca
Schedule B Electrical - Roger Dupuis, P.Eng - 604-569-6500, roger.dupuis@aesengr.cc",permit
vancouver,"570 GRANVILLE STREET, Vancouver, BC V6C 3P1",Downtown,,49.2837368,-123.1156495,yes,building,2,2,0,lift,2024-05-31,2024-05-31,BP-2024-00735; BP-2024-00735,,"High Density Housing / Commercial - Addition / Alteration - Interior alterations for an elevator modernization and fire alarm upgrade to meet the CSA-B44 requirements to this existing mixed-use high-rise commercial building. 

Note: permit reviewed and approved to VBBL #12511 (2019)",permit
